Gene,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
CREB1,1.77373099327,5.71857357025,1.6369355917,2.87075901031,0.572815537453,3.20445609093,1.00653576851,3.37727117538,3.66407012939,2.51733708382,1.77505159378,4.12918043137,2.64514660835,2.30188441277,6.13207006454,2.92376327515,2.14010214806,6.31371593475,2.688549757,1.79771959782,1.45358300209,3.6365981102,1.46379184723,1.87218677998,1.77903413773,5.17752313614,2.09857106209,4.58719444275,2.7095117569,0.695751905441,4.28210926056,2.52134990692,2.42060852051,5.73459625244,3.12209296227,4.47654819489,4.48833751678,1.06570231915,0.880545556545,1.95612776279,4.44766998291,4.03856468201,7.0863161087,1.69117927551,1.78355145454,3.29694032669,3.60357618332,3.99899673462,3.72316503525,3.35233163834,1.27953088284,3.52483105659,2.39628744125,2.51193332672,4.55234622955,2.84004187584,4.26120090485,1.66948914528,2.1409432888,4.54243659973,1.26520931721,1.02500557899,4.54932260513,2.99188899994,4.38675928116,4.10000514984,3.99526238441,2.06410741806,5.18522930145,7.24702310562,2.41376876831,4.40164518356,5.40778589249,2.03291249275,1.7925825119,1.89566731453,3.17443847656,2.48312473297,4.5098900795,1.36767196655,3.12720274925,4.0085105896,5.52704286575,5.97045755386,4.52573156357,3.30341100693,5.76463508606,5.08775186539,2.37485814095,3.41436696053,2.45808315277,2.08262467384,1.37599635124,3.04163718224,11.2794065475,3.47633981705,4.79396677017,2.80037379265,3.93420886993,1.65335595608,2.20562767982,0.843581140041,4.0038061142,3.51167106628,6.45566034317,4.20580196381,4.43752717972,4.26146459579,3.51883530617,1.29900670052,1.68572866917,2.47058939934,3.6504907608,0.953157067299,5.06147050858,1.78056669235,4.95737028122,3.05972003937,4.80997180939,6.03022527695,3.66221094131,2.82028841972,3.81786870956,3.78734183311,3.37721085548,1.64680302143,1.38147819042,4.66486215591,3.53373908997,4.30077600479,4.98005580902,2.42796874046,2.91871905327,6.04408311844,8.0306854248,3.38705873489,1.00464701653,1.02735686302,2.6296184063,2.65786385536,1.35496759415,4.0817527771,3.71453738213,0.942126870155,2.25838756561,5.70301294327,6.48380899429,4.79191923141,2.31649899483,1.78057837486,3.47769927979,2.52564406395,3.09356427193,3.82977390289,1.62071669102,2.32024908066,2.25949907303,3.1365404129,1.34951817989,3.89313697815,2.5529859066,3.28865218163,5.02218866348,1.00833153725,5.31549501419,2.48022246361,2.97388243675,2.00628972054,2.0656940937,1.55486953259,2.34703612328,3.1538131237,1.77956032753,2.22299098969,1.4997382164,3.50969672203,2.59168171883,2.10495686531,0.981077611446,3.05342960358,1.61554133892,0.806407153606,1.23779952526,3.48112082481,5.86657762527,7.45216417313,2.969820261,4.02423477173,2.70686745644,2.55323553085,2.0944890976
CREM,5.72519731522,6.09521245956,2.50930213928,4.86846590042,0.53059053421,6.64217948914,0.576519966125,3.28087568283,2.74588632584,0.724569022655,0.714953899384,2.46347212791,0.627929627895,4.89888334274,1.06131410599,14.4681978226,0.995914816856,3.57508087158,1.13710200787,0.45528614521,1.4016803503,0.801278114319,3.98217105865,2.78082156181,2.08681988716,2.40684700012,0.409236848354,0.877220451832,2.22762107849,0.420597970486,2.97246289253,8.49170207977,1.13492035866,1.02392542362,0.925193727016,1.77408540249,5.60379123688,4.64869308472,0.271054655313,0.633483409882,8.02273368835,2.18665003777,0.941123783588,4.82269763947,0.80606418848,1.77814376354,1.09366118908,1.15489125252,2.74224233627,3.26757693291,2.01173853874,6.34815073013,1.92651867867,9.4320306778,1.95825731754,0.67784255743,1.16189849377,1.90213370323,2.61080932617,11.5585193634,6.37482738495,1.11978745461,0.910476267338,0.627699196339,6.93224287033,3.57465100288,1.49669730663,0.727389335632,3.3774664402,0.639964222908,6.97681379318,1.29081332684,1.04976713657,12.4922733307,1.87452065945,4.79876756668,0.408605098724,4.90675449371,3.96650958061,0.396388530731,1.40796017647,7.91081047058,2.02373600006,3.75921821594,0.947610914707,2.70109772682,6.92997646332,1.71688592434,1.16141533852,1.28390467167,0.765557587147,10.455704689,7.44158220291,1.57587528229,2.31559419632,1.14562165737,0.976402163506,1.04207098484,4.69190168381,4.31810426712,0.69810116291,3.23358225822,1.02651500702,5.92129707336,1.47516155243,0.919439256191,0.674470186234,4.70709753036,0.88734036684,1.56421172619,0.396901458502,0.518560945988,0.926676392555,8.18668079376,1.2520544529,3.97743868828,12.010802269,2.49265909195,1.01362359524,1.00417411327,10.8000049591,6.78041791916,7.9633936882,1.33450222015,1.00479328632,1.97028672695,0.51742464304,7.74434995651,1.14720964432,0.838038444519,1.29425346851,0.761520147324,0.619443833828,1.67867600918,2.82570672035,0.834555625916,0.468415170908,0.384922146797,0.970844566822,1.07139062881,5.87402963638,1.20850419998,19.9128952026,1.25653636456,0.66574293375,3.46877670288,2.28774881363,24.79413414,6.00707292557,7.91857242584,1.02335166931,0.817898511887,10.6785316467,10.584939003,5.9794254303,0.552620887756,0.706433236599,2.74495577812,1.21169829369,0.831607878208,5.79614067078,2.39672923088,4.00173807144,0.464196950197,2.71514415741,0.537063241005,0.790571093559,2.07846951485,0.89828902483,2.6231572628,1.1529392004,6.59497785568,0.600444793701,5.54088068008,1.01558530331,3.21103167534,1.06647825241,6.78293180466,5.68926620483,1.36831581593,0.902247726917,2.59757018089,0.5543653965,1.61166489124,2.23193597794,1.0732755661,0.765832364559,4.79553747177,1.62448489666,0.72759437561,0.368489205837
CRX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00502365408465,0.00276347110048,0.0,0.00551977520809,0.0,0.00447122193873,0.0,0.0,0.0,0.0,0.00740645127371,0.0,0.0,0.0,0.0,0.0,0.00394788011909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127390474081,0.00925475824624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065560429357,0.0,0.00765818823129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00483082747087,0.0,0.0,0.0,0.0,0.00511374790221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00827323179692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312696932815,0.00890575442463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326028978452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00274339574389,0.0,0.0,0.0,0.00574285397306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00894111208618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00970270857215,0.0,0.0,0.0,0.0,0.0,0.0,0.00355820427649,0.0
CTCF,9.49587917328,21.7196807861,5.63861370087,4.43666934967,1.62846255302,5.50083684921,1.85855054855,7.22041845322,10.2201423645,7.5902838707,6.51359510422,6.00647687912,5.55629968643,7.60698795319,12.8282461166,11.8610916138,4.20311355591,14.8086156845,7.58693218231,5.75548601151,5.72285556793,8.96279621124,4.62146759033,5.00493383408,3.04497122765,14.9422464371,4.57978439331,9.43541908264,7.35536193848,1.79977953434,7.98697423935,11.4135608673,7.16511583328,7.75735998154,5.71128797531,12.0406560898,10.1356992722,5.61843347549,3.00449323654,4.07412815094,8.29724025726,7.86340093613,12.8418331146,9.71413898468,5.5077419281,7.58578109741,9.54984855652,10.6805791855,9.8830947876,12.5733385086,4.27266454697,16.7234458923,10.8270845413,4.38547086716,6.55366325378,5.63975954056,9.94678878784,3.01404380798,8.47509860992,13.7345409393,7.97087001801,3.10714697838,9.05737876892,4.91707324982,12.8014850616,16.857503891,7.28058719635,3.62640833855,11.8034715652,9.56447887421,13.0433273315,13.7118806839,10.8124132156,9.11699008942,4.6895236969,4.88647651672,8.96304512024,7.65971660614,20.7450771332,3.07883262634,7.35420036316,4.36034202576,6.45245695114,20.5345554352,9.12064743042,8.96664428711,22.2753047943,8.86525440216,5.64670610428,7.94580507278,5.59591579437,11.9523324966,7.26768779755,7.79451942444,15.1152925491,8.39141559601,8.24045085907,4.0734667778,10.5521793365,4.13461828232,5.9751367569,6.20616817474,5.31634616852,11.7894477844,9.9670419693,8.48618793488,12.3628129959,11.5088653564,7.10614919662,3.5548081398,3.15611743927,5.99240493774,6.69210147858,1.71776688099,9.2111120224,4.63858509064,15.3452425003,14.3474273682,11.3131809235,8.46994113922,10.5575265884,10.9360160828,8.9766702652,7.2396235466,5.77595567703,8.17531299591,4.24498558044,19.8099937439,7.36840677261,6.59528970718,12.3895101547,7.06210756302,5.24760341644,8.16473770142,9.09494495392,7.27162885666,2.91937589645,3.11437106133,5.48109483719,5.8367524147,3.58417105675,6.87226200104,13.8355579376,4.09795761108,8.17597484589,14.9153060913,6.63298273087,13.9574928284,4.92472362518,5.1591758728,6.11982631683,4.39950656891,8.49342727661,9.15178012848,8.2316827774,7.06596565247,6.39245986938,13.4599790573,3.4152276516,10.5383672714,7.90969324112,13.3836164474,15.478345871,2.74845862389,13.050160408,10.405995369,6.55724811554,7.53618955612,5.3125128746,4.41083908081,4.50825500488,6.5667719841,4.7199587822,11.0958490372,4.01014995575,12.1051149368,7.11200523376,8.25680732727,4.15833044052,5.44488716125,3.28262591362,4.72410297394,2.58529162407,5.59663057327,12.5950050354,13.5292358398,4.15556430817,10.234003067,4.72947406769,6.02885055542,2.97039461136
CUX1,3.9263625145,6.22797393799,1.73965144157,2.70083713531,2.05823349953,4.25770568848,2.32926559448,5.24345064163,4.12673282623,5.71541118622,4.9467291832,5.15957689285,4.6840968132,2.4348180294,5.58917331696,4.69263696671,3.85320353508,7.41473007202,5.72626495361,5.68987035751,1.96854019165,6.11517524719,3.18145227432,3.37644076347,2.7540602684,4.353931427,3.71037864685,6.18249368668,5.33674526215,4.24251413345,3.09337544441,6.1826581955,4.33774995804,5.01204395294,2.8842792511,3.94641828537,6.8250374794,3.2479929924,2.92269182205,4.03606557846,4.33791160583,5.85180091858,5.90157175064,4.50878000259,5.49682188034,7.43415498734,6.47287559509,7.74568414688,4.89646863937,7.26074028015,5.93443155289,3.69477152824,6.10975933075,3.38419628143,6.35311222076,2.89512395859,7.03360509872,1.60780918598,4.07521820068,5.80686569214,2.03664088249,1.02813982964,3.81728792191,3.92454457283,5.00742673874,4.72415494919,5.38241195679,3.45779585838,4.67355728149,8.16931438446,5.77889442444,4.27635812759,7.03758430481,4.29000043869,4.47366762161,2.68984603882,5.320728302,7.1343960762,8.15752410889,3.84990930557,5.12464284897,7.29405879974,5.67592525482,5.32387971878,6.45437574387,3.5228729248,4.97938394547,6.23430013657,6.94825601578,4.84606409073,4.88580131531,3.94327139854,3.76610994339,4.06800460815,6.64774227142,6.15875768661,3.57234120369,5.7149977684,3.78738284111,2.74005913734,6.07033395767,3.39891004562,5.51950645447,5.63184261322,7.70230531693,4.37188148499,7.32325029373,3.86267352104,6.04927492142,5.00989294052,1.05665409565,3.16242742538,3.64724612236,3.53164768219,7.74077177048,3.00580668449,5.65355300903,8.21659183502,5.20093107224,3.95526242256,6.34786701202,3.29543590546,5.23653650284,5.74921226501,4.31009435654,4.63185214996,3.95836758614,6.64341402054,6.51929092407,5.98353385925,2.69455575943,5.27754878998,3.36118102074,4.51806879044,5.20416259766,4.40401124954,3.69523096085,3.49965596199,4.07486248016,4.96610450745,2.61735272408,6.19998788834,4.86531066895,1.70452809334,5.48576259613,6.16948699951,6.77271795273,2.73509502411,2.55421161652,5.53401136398,5.84879493713,3.64354848862,5.0940451622,7.42536497116,3.12705683708,5.34875059128,3.34502077103,6.99569892883,1.5823328495,6.63148117065,5.09011316299,4.46031665802,7.06858348846,3.47383022308,6.13096046448,4.0272731781,6.6152472496,3.57770800591,5.94797277451,2.67527985573,5.07434368134,3.12455844879,6.12541532516,5.57213640213,3.74883079529,4.72442483902,5.01209831238,2.21001839638,3.37433385849,5.17089557648,1.74932134151,6.65666723251,0.990096926689,6.47262430191,6.17628002167,3.76862001419,3.63126659393,5.74910736084,3.35374689102,2.88664960861,1.58298611641
DBP,3.64414978027,2.49984908104,1.40778207779,1.27293276787,0.91598290205,3.92457413673,0.503100454807,1.19884479046,1.96938765049,4.35670948029,2.01782131195,1.485658288,1.58271932602,3.19868183136,4.16893672943,2.69090485573,1.13749694824,3.66080236435,2.55160975456,2.36928081512,1.44180655479,2.68968081474,1.71394169331,1.55564880371,1.30316162109,2.47895121574,0.774415671825,1.03331661224,1.04602193832,0.615389704704,0.884563028812,3.01802110672,1.97763371468,0.818392932415,1.47046017647,1.59839999676,1.28461921215,2.4716989994,1.74805080891,1.25108349323,1.2452968359,1.28368556499,5.39693117142,3.86060714722,0.943939805031,1.72315478325,3.49613833427,1.71444642544,4.33848285675,2.06314253807,0.467561990023,5.92382383347,2.5219950676,3.17658090591,1.82833003998,1.95330822468,1.59372127056,0.941661059856,1.56079041958,1.98593091965,1.86565887928,0.66085588932,4.65930843353,0.840306520462,1.41117358208,8.36219882965,0.770849525928,0.678741395473,2.93940329552,1.7246979475,6.74064016342,1.99104189873,2.10759615898,2.39937090874,0.971503198147,1.6924983263,2.12115883827,1.29128146172,3.77488183975,1.32568264008,1.18850493431,0.370136141777,0.857729077339,2.05156850815,1.58186113834,1.98907363415,6.59623908997,1.5084335804,1.22923111916,1.3290554285,2.52638459206,4.26584815979,3.00058746338,0.95642799139,0.699342489243,1.88922464848,2.68222403526,0.996932148933,2.96572494507,2.61013484001,1.49791872501,4.44350910187,1.12219691277,1.55436778069,2.53278017044,2.75307226181,4.75631427765,1.1075129509,3.35748147964,2.47702455521,1.33673095703,2.3278875351,1.61379277706,1.92008793354,1.76553165913,0.946031749249,3.16100668907,5.89063024521,1.7237663269,1.93430066109,2.65405416489,1.43150293827,2.33562660217,2.98946619034,1.5696811676,2.23526263237,1.64661252499,2.8239004612,2.14731478691,1.72686457634,4.76191473007,4.68343114853,0.773834466934,1.68634557724,1.51443445683,1.226375103,1.61943495274,1.32023227215,1.71208798885,2.2586581707,2.1964969635,2.99694800377,4.02376365662,1.24512922764,1.89032232761,3.08189439774,1.4616856575,2.90604424477,1.72732031345,3.8519320488,0.914126873016,2.0222132206,1.31378805637,3.76042604446,4.76456356049,2.87522101402,2.44862437248,4.03740119934,0.792273283005,2.66731905937,4.54263067245,2.16916060448,3.84930682182,1.4727460146,3.25312232971,9.00183010101,2.97774410248,3.87244009972,2.78728532791,2.50802493095,1.53094673157,2.26775979996,2.6066827774,5.1729259491,1.4433940649,8.90508460999,4.19863986969,3.44918131828,3.0501139164,1.31247663498,1.50587487221,10.8744401932,0.358884960413,1.1249717474,1.91040956974,9.47570228577,1.04665589333,4.2606010437,1.59681344032,2.76383709908,1.1865735054
DDIT3,44.6931495667,89.8208465576,36.6485519409,159.129333496,31.5424442291,278.847137451,34.1638755798,13.9157180786,37.6128425598,8.47389888763,12.2707633972,8.59824752808,7.03487062454,23.3517055511,11.08776474,66.6071395874,9.99305725098,102.73059082,10.7200679779,4.32142448425,14.05382061,7.31517982483,30.9773292542,58.7084236145,36.5675048828,104.041046143,7.84337854385,11.2807722092,36.3445396423,3.28388643265,59.7154197693,105.712097168,8.61782932281,12.2641487122,4.73616075516,52.1259117126,61.3365516663,33.7011260986,3.85914063454,6.68666315079,276.962554932,6.79253005981,12.1679677963,55.7194747925,14.9664030075,6.23993825912,8.06555461884,6.80390262604,132.405609131,25.9590568542,4.88470411301,25.9837627411,34.7954063416,17.4242553711,9.31945037842,2.42787027359,6.17770862579,85.8563079834,111.466964722,21.3760852814,22.0331611633,13.0979318619,8.51295375824,6.47152471542,78.712272644,41.2148513794,72.6403198242,5.14239215851,43.3485794067,11.056640625,53.6931838989,30.7284126282,12.8461999893,38.0882987976,20.391204834,39.6711006165,14.5125102997,16.0522212982,19.3220844269,5.76716375351,6.68194437027,57.1243438721,6.42165327072,40.1870689392,10.4849090576,56.8757019043,59.7144699097,13.6274089813,9.22920036316,12.7896823883,17.9255180359,9.94859027863,18.5236263275,45.7165260315,21.5863704681,4.73373031616,13.9385976791,8.79199123383,250.132446289,99.274810791,11.1319217682,28.6414661407,7.90000391006,47.1345825195,9.95455932617,6.13535308838,14.9581594467,51.1828918457,9.67253112793,22.9372463226,1.4351452589,12.5026187897,7.80843114853,29.3864135742,5.71223926544,28.5751132965,27.0053710938,10.0599412918,10.2769536972,7.121489048,84.9399795532,34.0861320496,115.851783752,12.9673423767,11.1691904068,23.7488422394,6.16758155823,24.483757019,6.85083627701,15.2527313232,20.9485149384,4.07018995285,13.2289981842,15.0195455551,7.35993623734,7.15022134781,6.17924356461,3.3725104332,6.37344121933,6.76204872131,28.3956260681,9.83204460144,85.8285980225,26.4815692902,13.5096073151,83.2225875854,17.6394329071,46.1580734253,44.6983184814,24.6224956512,11.2364807129,7.11442089081,36.2141075134,8.99080848694,9.10409832001,7.16544532776,15.3514451981,98.4054794312,34.5757484436,12.2320709229,49.5324363708,18.3244609833,58.8418464661,4.40600299835,65.160736084,5.81560087204,4.30842351913,14.1578416824,8.79632282257,50.2147254944,6.18226242065,56.6547775269,6.32182598114,49.2544364929,19.927236557,90.184715271,4.62349700928,27.1343746185,19.0812683105,4.64693880081,5.07069158554,30.1053829193,37.7429084778,14.3588962555,130.777862549,9.31171417236,12.1150426865,20.2376346588,13.7585544586,3.83026480675,5.14737701416
DEAF1,2.59396457672,3.87355232239,2.26220560074,2.08131766319,0.911825299263,3.21058726311,1.09172785282,2.14028215408,3.65405869484,3.6878247261,2.89584994316,2.67368650436,3.20242190361,2.24315404892,4.43831062317,4.51027488708,2.10981893539,5.87118864059,5.03824520111,4.07381916046,1.79281890392,2.97496986389,2.06475329399,1.28129136562,1.14000475407,1.49127149582,1.9486656189,1.73242366314,3.10436868668,1.85047984123,2.36496043205,3.97673606873,6.09897756577,1.48148453236,2.14971470833,1.58345830441,3.69427752495,2.81136226654,2.46868634224,1.21104252338,1.80672931671,2.49892425537,4.23565864563,1.95540833473,2.99848461151,2.14656281471,3.36653542519,2.89862084389,4.00113344193,5.95752382278,2.03149199486,3.18794751167,2.9692234993,3.61645793915,1.84043943882,2.4475903511,4.31918144226,1.17774260044,2.18895435333,5.30181741714,2.237003088,1.0412851572,4.46945810318,1.36562681198,3.0335650444,5.68873023987,2.48762059212,1.61749076843,2.06148862839,3.60004591942,3.55143356323,1.14064085484,5.68917322159,3.22796869278,1.44705867767,1.70821642876,3.95108890533,2.87996792793,4.33053731918,2.23585367203,3.42726445198,1.71036422253,2.1638584137,4.3288860321,3.95604109764,3.1042470932,5.62574529648,3.27988886833,2.19007945061,3.78747749329,4.98628664017,4.06124830246,4.0027384758,1.69259870052,3.49724912643,2.78778648376,3.73718380928,2.57815814018,3.87429213524,1.94532501698,3.34314751625,2.25503635406,1.62012648582,4.4511218071,3.10949373245,4.55625534058,3.13222026825,4.69350576401,4.67324447632,1.99428832531,1.59422504902,2.91982507706,2.92026615143,1.63410580158,4.29144954681,2.30202555656,6.40805768967,7.24708843231,2.97743415833,2.97463345528,3.01281571388,3.44597601891,3.38840889931,5.18542861938,3.11780309677,2.27976918221,3.27827715874,4.13406276703,3.64444422722,3.51445436478,5.59753990173,4.77114248276,1.55381214619,4.10062026978,2.24292683601,3.20525097847,3.16116189957,2.43042063713,2.55409646034,3.37730526924,2.22177863121,3.32240462303,3.5812253952,1.00579833984,2.39447164536,4.7518863678,3.8342423439,4.1428527832,1.36441743374,3.46883130074,4.18035030365,4.19762992859,3.08538532257,6.04460191727,3.21633076668,4.09816551208,3.41441106796,2.51278996468,1.37779915333,4.79905033112,5.22092008591,2.66582107544,7.03381633759,2.03494334221,3.39124035835,5.29476881027,4.00376653671,2.84436535835,5.29765701294,1.46349668503,2.46487903595,4.70566797256,3.78244161606,4.26696157455,2.5195543766,6.40361499786,3.7503285408,3.12854862213,2.31528282166,2.07932972908,1.58686232567,5.43114089966,0.759877860546,5.35383176804,3.88799858093,6.91303014755,2.59190011024,4.50741004944,2.17231202126,3.55193305016,1.33371341228
DLX1,0.0,0.0,0.0,0.0,0.035519272089,0.0,0.044591628015,0.0,0.0,0.0,0.0,0.00960161630064,0.0130930040032,0.0,0.0,0.0,0.0,0.0138493403792,0.0146584194154,0.0111362570897,0.0,0.0,0.0,0.0182109382004,0.0,0.0,0.0150148430839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396663360298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029116936028,0.0,0.00842667277902,0.0,0.0150112695992,0.0,0.151647821069,0.0,0.0,0.0,0.00525078969076,0.0125532718375,0.020813960582,0.0,0.00919815152884,0.0,0.0,0.021062258631,0.0,0.0,0.0,0.0619432888925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328151881695,0.0,0.0,0.0,0.0,0.0263353809714,0.0,0.0226453430951,0.0,0.0,0.013561449945,0.0140879210085,0.0,0.0103061981499,0.0,0.0,0.0392101295292,0.0,0.0226057861,0.0,0.00689495354891,0.00993520580232,0.0,0.0248654205352,0.0,0.0236780140549,0.0,0.00814328435808,0.0,0.0,0.00354378391057,0.0,0.0127248223871,0.0264520719647,0.00893508084118,0.0,0.0,0.0,0.0,0.0131975729018,0.0,0.0,0.0149785093963,0.0,0.0,0.0,0.0,0.0224667545408,0.022665226832,0.0102514317259,0.0,0.0,0.0,0.083966627717,0.0329664051533,0.0,0.00940377730876,0.0,0.0,0.0,0.0,0.0302941221744,0.0,0.0106757814065,0.0,0.0,0.0106252171099,0.0291418582201,0.0,0.0,0.0,0.0234033986926,0.0,0.0,0.0169494710863,0.0100381737575,0.0,0.0,0.0191237851977,0.0058652870357,0.0,0.0,0.0,0.00973375234753,0.0,0.0,0.0,0.0,0.0,0.0173249151558,0.0,0.0,0.0,0.0,0.0336447097361,0.0,0.00732811819762,0.0,0.0,0.0,0.0,0.0140810022131,0.0126253375784,0.0,0.0,0.0,0.0,0.0238569620997,0.0,0.0,0.0,0.0541152097285,0.0,0.0105959335342,0.0,0.0
DLX2,0.0403978452086,0.0143670821562,0.0,0.0172556843609,0.0,0.0769573226571,0.0,0.0,0.0307012256235,0.0,0.0125199090689,0.00965010933578,0.0,0.0,0.0,0.0806713923812,0.0181873813272,0.0,0.0147324511781,0.0447700023651,0.0757108107209,0.0234573651105,0.02575327456,0.0,0.0,0.0,0.0150906750932,0.0135651417077,0.0,0.0,0.0,0.0,0.0,0.00389560637996,0.0598000027239,0.0433353334665,0.0,0.0,0.0144374873489,0.0,0.0,0.0,0.0390186533332,0.0,0.00846923142672,0.0,0.0150870829821,0.0,0.152413710952,0.0,0.0,0.0216018315405,0.0,0.0378500148654,0.0209190808237,0.0,0.101690672338,0.0,0.0,0.0635058954358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0903925597668,0.111421339214,0.0,0.0,0.201933115721,0.0,0.0,0.0220603588969,0.0236572790891,0.011096034199,0.0,0.0256450474262,0.0,0.0,0.0207663066685,0.0681497082114,0.0,0.0,0.0207164995372,0.00812507607043,0.030689124018,0.137928560376,0.0377994589508,0.0227199550718,0.0,0.0,0.0099853836,0.0,0.0,0.0,0.0,0.0135825220495,0.0,0.0213023200631,0.0101566771045,0.0,0.0,0.0,0.0,0.0,0.0120803471655,0.0,0.0362634658813,0.133034154773,0.0,0.0421368591487,0.0,0.0,0.0,0.0,0.0290348399431,0.0332661196589,0.0282252784818,0.0,0.0,0.0586880221963,0.0115368142724,0.0,0.0112520921975,0.0,0.0348314642906,0.0,0.0927960053086,0.0321084819734,0.0,0.0,0.0,0.00946271140128,0.0107296984643,0.0211793854833,0.0,0.0,0.0390520505607,0.0,0.0,0.0,0.0235215947032,0.01887624152,0.00983656011522,0.0340701453388,0.0100888703018,0.00903935078532,0.104786194861,0.0,0.0235796365887,0.0,0.0,0.0,0.0,0.0,0.0127309830859,0.0158201325685,0.0304801054299,0.0,0.0348248258233,0.0,0.0,0.0,0.0,0.0,0.0,0.0147302560508,0.0,0.0182241592556,0.0163646508008,0.030594682321,0.0,0.0,0.0,0.0240711662918,0.0113820228726,0.0,0.0319699347019,0.0189593918622,0.0,0.0160782411695,0.0,0.0275313872844,0.0,0.0117241032422,0.0399951599538
DLX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345538966358,0.0167923849076,0.0135701810941,0.0,0.0,0.0,0.0181073602289,0.00996071100235,0.0,0.0198955889791,0.0152266221121,0.0,0.0244874618948,0.0,0.0128302723169,0.0140860462561,0.0,0.0,0.0486613698304,0.0,0.0,0.00631442060694,0.0,0.0,0.0895087718964,0.0,0.0170459691435,0.130833163857,0.0474055074155,0.0136919589713,0.013275870122,0.0,0.0343654789031,0.0,0.0,0.0640250816941,0.108970761299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118153672665,0.0115459347144,0.0,0.0,0.0,0.0,0.098821721971,0.0417518354952,0.0,0.0,0.063269302249,0.0,0.01135056559,0.0226497109979,0.0,0.0,0.0210451893508,0.0,0.0,0.0247206185013,0.0,0.0,0.0,0.0,0.0,0.0184320956469,0.0,0.0517584718764,0.0,0.0579087398946,0.0,0.0,0.0538249723613,0.0,0.0,0.0,0.075289554894,0.0226622484624,0.0,0.0,0.0215547401458,0.0,0.0,0.0578238628805,0.0151612786576,0.0,0.0,0.0820146724582,0.0,0.0,0.0297164581716,0.0,0.011651545763,0.0222212392837,0.0155848180875,0.0,0.0279805473983,0.0,0.0,0.0264299325645,0.0317587330937,0.0595041401684,0.0,0.0145100383088,0.0,0.0,0.0329361706972,0.0161074455827,0.0,0.0,0.0242603756487,0.0123505089432,0.0,0.0,0.0,0.0126203838736,0.0,0.0,0.0,0.152411729097,0.0,0.0,0.0351241976023,0.0,0.0,0.0111022656783,0.031054424122,0.0,0.0115843061358,0.0117514543235,0.0,0.01067998074,0.0219186544418,0.0107008917257,0.0377653650939,0.0,0.0,0.0,0.0,0.0,0.00988835096359,0.0416829064488,0.0315383970737,0.0386914499104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154555924237,0.0,0.0158668607473,0.0158689636737,0.0,0.0,0.0554858855903,0.0,0.0,0.0,0.0199358221143,0.00895083136857,0.0334682166576,0.0154813230038,0.0138808954507,0.0,0.0,0.0,0.0191181711853,0.0262294765562,0.0622203275561,0.0,0.0175883546472,0.0198322776705,0.210820481181,0.0,0.0,0.0145838707685
