1.000000e+00,-2.291554e-01,-1.288915e-01,-1.668539e-01,-1.608945e-01,3.322728e-02,8.352907e-02,1.326391e-02,2.643551e-01,-1.205342e-01,6.499712e-02,2.153796e-01,-1.835584e-01,-6.593289e-02,-1.918387e-01,-2.673991e-02,-2.138114e-01,2.712493e-01,-6.552537e-02,1.446756e-02,-3.318022e-02,-1.807907e-01,1.962701e-01
-2.291554e-01,1.000000e+00,2.009422e-01,8.657543e-02,5.130009e-02,-1.433640e-01,3.202978e-02,-9.606377e-02,-1.018382e-01,-8.886969e-02,9.077928e-02,7.520883e-04,-2.035594e-02,2.672213e-01,1.363325e-01,-1.430028e-01,-9.531325e-02,-4.812837e-02,3.133779e-02,6.985486e-02,1.131629e-01,7.431893e-02,-7.056622e-02
-1.288915e-01,2.009422e-01,1.000000e+00,1.650053e-01,2.957662e-01,3.708292e-02,1.237687e-01,4.693591e-01,2.751934e-01,2.633294e-01,3.877498e-01,1.028028e-01,2.254541e-01,1.470266e-01,1.559262e-01,-1.645396e-02,-8.211139e-02,-3.538153e-02,1.718832e-02,7.805175e-02,-6.323754e-02,-5.034296e-02,2.821239e-01
-1.668539e-01,8.657543e-02,1.650053e-01,1.000000e+00,2.007626e-01,1.286610e-01,6.727727e-02,1.240191e-01,1.965512e-01,2.268355e-01,-4.658088e-02,8.142317e-02,2.300602e-01,9.915271e-02,1.302708e-01,2.381125e-01,8.149789e-02,-1.074913e-01,1.038741e-01,1.324293e-01,-1.219701e-01,-8.655421e-02,2.147700e-02
-1.608945e-01,5.130009e-02,2.957662e-01,2.007626e-01,1.000000e+00,3.107294e-01,2.083220e-01,8.079911e-02,6.088203e-02,3.259682e-01,-9.447670e-02,2.653004e-01,4.495963e-01,1.159138e-01,3.042363e-01,7.218726e-02,-5.950472e-02,-2.139254e-02,1.256760e-02,2.726720e-01,4.743033e-02,9.667614e-02,5.548482e-02
3.322728e-02,-1.433640e-01,3.708292e-02,1.286610e-01,3.107294e-01,1.000000e+00,2.128513e-01,-7.042788e-02,1.755902e-02,2.369466e-01,-2.490626e-01,1.972666e-01,1.647239e-01,7.810183e-02,-1.160024e-01,1.233089e-01,-7.963318e-02,-2.176277e-02,8.639523e-02,-6.637554e-03,5.284632e-03,-2.246918e-02,2.894600e-03
8.352907e-02,3.202978e-02,1.237687e-01,6.727727e-02,2.083220e-01,2.128513e-01,1.000000e+00,2.173235e-01,2.571026e-01,-7.832724e-04,1.020432e-01,1.728816e-01,6.754364e-02,5.303752e-02,9.539390e-02,-2.567987e-02,-1.756178e-01,-8.136134e-02,-1.604796e-02,1.697757e-01,-9.672111e-02,-1.418464e-01,2.107346e-01
1.326391e-02,-9.606377e-02,4.693591e-01,1.240191e-01,8.079911e-02,-7.042788e-02,2.173235e-01,1.000000e+00,6.995266e-01,2.434296e-02,4.272985e-01,-2.099384e-03,2.907354e-03,1.036086e-01,2.416492e-01,1.712561e-01,-6.983886e-02,3.247803e-02,1.216141e-01,2.107419e-02,-2.831245e-02,-9.182270e-02,6.820949e-01
2.643551e-01,-1.018382e-01,2.751934e-01,1.965512e-01,6.088203e-02,1.755902e-02,2.571026e-01,6.995266e-01,1.000000e+00,-3.475220e-02,2.515514e-01,2.588562e-01,5.338128e-02,1.766187e-01,1.495707e-01,2.293287e-01,-1.991316e-01,-2.049402e-02,1.133554e-01,1.372778e-01,2.927847e-02,-3.934703e-02,6.721280e-01
-1.205342e-01,-8.886969e-02,2.633294e-01,2.268355e-01,3.259682e-01,2.369466e-01,-7.832724e-04,2.434296e-02,-3.475220e-02,1.000000e+00,-7.321074e-02,-7.587388e-02,4.421846e-01,-2.947689e-02,-1.487337e-01,3.119269e-01,1.621669e-01,-9.313349e-02,-1.636317e-01,-2.325902e-01,-1.781841e-01,1.135777e-01,-1.711348e-01
6.499712e-02,9.077928e-02,3.877498e-01,-4.658088e-02,-9.447670e-02,-2.490626e-01,1.020432e-01,4.272985e-01,2.515514e-01,-7.321074e-02,1.000000e+00,-3.914929e-03,-8.138227e-02,1.042086e-01,2.335965e-01,-1.424577e-01,2.860525e-02,-1.435385e-03,8.138339e-02,-5.056308e-03,-2.748016e-01,1.903107e-02,3.457335e-01
