Source	Target
ATF6	MAFF
ATF6	MYC
ATF6	NF1
ATF6	NR4A2
ATF6	NR6A1
ATF6	RELB
ATF6	RFX1
ATF6	SREBF1
ATF6	STAT3
ATF6	TFCP2
ATF6	TRIM28
ATF6	YY1
ATF7	BACH2
ATF7	DBP
ATF7	EGR4
ATF7	GATA2
ATF7	GATA3
ATF7	HLF
ATF7	HOXC10
ATF7	ING4
ATF7	IRX5
ATF7	KLF11
ATF7	MAFF
ATF7	MYC
ATF7	NF1
ATF7	NR4A2
ATF7	NR6A1
ATF7	RELB
ATF7	RFX1
ATF7	SREBF1
ATF7	STAT3
ATF7	TFCP2
ATF7	TRIM28
ATF7	YY1
ATOH1	CEBPE
ATOH1	DLX2
ATOH1	GATA2
ATOH1	JUND
ATOH1	MEF2A
ATOH1	NR6A1
ATOH1	OTX1
ATOH1	PATZ1
ATOH1	RARA
ATOH1	SIX6
ATOH1	SMAD7
ATOH1	SOX4
ATOH1	SREBF1
ATOH1	SRF
ATOH1	TFAP4
ATOH1	USF2
BACH1	BHLHE41
BACH1	DLX1
BACH1	GTF2A1
BACH1	NEUROD1
BACH1	TCF7
BACH1	ZBTB7B
BACH2	BHLHE40
BACH2	DLX1
BACH2	GTF2A1
BACH2	NFKB2
BACH2	NR4A1
BACH2	TCF7
BACH2	VDR
BARHL1	CNOT3
BARHL1	NRF1
BARHL1	SP1
BARHL2	CNOT3
BARHL2	MEIS1
BARHL2	NRF1
BARX1	BRCA1
BCL6	ATF6
BCL6	ELK1
BCL6	GTF2A1
BCL6	PATZ1
BCL6	SMAD7
BCL6	TCF4
BCL6	ZNF354C
BDP1	ESRRA
BDP1	FOXO3
BDP1	MEIS3
BDP1	RFX1
BHLHE40	ATF1
BHLHE40	ATF4
BHLHE40	BHLHE40
BHLHE40	ELK1
BHLHE40	ETS2
BHLHE40	FOXO3
BHLHE40	GABPA
BHLHE40	GTF2A1
BHLHE40	HINFP
BHLHE40	HOXC13
BHLHE40	HOXC9
BHLHE40	HOXD1
BHLHE40	HOXD9
BHLHE40	IRF2
BHLHE40	JUN
BHLHE40	KLF11
BHLHE40	KLF15
BHLHE40	MAFG
BHLHE40	MAX
BHLHE40	MECOM
BHLHE40	NEUROD1
BHLHE40	PURA
BHLHE40	SMAD7
BHLHE40	TEF
BHLHE40	ZFX
BHLHE41	ATF1
BHLHE41	ATF4
BHLHE41	BHLHE40
BHLHE41	E2F6
BHLHE41	ELK1
BHLHE41	ETS2
BHLHE41	FOXO3
BHLHE41	GABPA
BHLHE41	GTF2A1
BHLHE41	HAND2
BHLHE41	HIF1A
BHLHE41	HINFP
BHLHE41	HOXC13
BHLHE41	HOXC9
BHLHE41	HOXD1
BHLHE41	HOXD9
BHLHE41	HSF2
BHLHE41	IRF2
BHLHE41	JUN
BHLHE41	KLF11
BHLHE41	KLF15
BHLHE41	MAFG
BHLHE41	MAX
BHLHE41	MECOM
BHLHE41	NEUROD1
BHLHE41	PKNOX1
BHLHE41	PURA
BHLHE41	SMAD7
BHLHE41	TEF
BHLHE41	ZFX
BPTF	GABPA
BPTF	HBP1
BPTF	HINFP
BPTF	KLF11
BPTF	MAX
BPTF	MYCN
BRF1	ESRRA
BRF1	FOXO3
BRF1	MEIS3
BRF1	RFX1
CBFB	BRF1
CBFB	NFATC4
CBFB	PBX1
CBFB	TLX2
CDX1	DLX1
CDX1	HAND2
CDX1	HES1
CDX1	HMX1
CDX2	BCL6
CDX2	DLX1
CDX2	HAND2
CDX2	HES1
CDX2	HMX1
CDX2	MEIS3
CEBPA	ATF3
CEBPA	CEBPB
CEBPA	FOXO3
CEBPA	NFE2L1
CEBPB	DDIT3
CEBPB	NFE2L2
CEBPB	NFIL3
CEBPD	DDIT3
CEBPD	GZF1
CEBPD	SREBF2
CEBPG	NR3C1
CNOT3	AHR
CNOT3	ARID3A
CNOT3	ARID5B
CNOT3	ARNT2
CNOT3	ARNTL2
CNOT3	ATF1
CNOT3	ATF4
CNOT3	ATOH1
CNOT3	BACH1
CNOT3	BACH2
CNOT3	BARHL2
CNOT3	BHLHE40
CNOT3	BHLHE41
CNOT3	BPTF
CNOT3	BRF1
CNOT3	CBFB
CNOT3	CEBPA
CNOT3	CEBPB
CNOT3	CEBPG
CNOT3	CIZ1
CNOT3	CNOT3
CNOT3	CREM
CNOT3	CTCF
CNOT3	CUX1
CNOT3	DBP
CNOT3	DEAF1
CNOT3	E2F7
CNOT3	E4F1
CNOT3	EBF2
CNOT3	EGR1
CNOT3	EGR2
CNOT3	ELK4
CNOT3	EPAS1
CNOT3	ESRRA
CNOT3	ETV4
CNOT3	FGF9
CNOT3	FOXC1
CNOT3	FOXD3
CNOT3	FOXJ1
CNOT3	FOXJ2
CNOT3	FOXJ3
CNOT3	FOXN2
CNOT3	FOXO1
CNOT3	FOXO3
CNOT3	FOXP1
CNOT3	GABPA
CNOT3	GABPB1
CNOT3	GATA2
CNOT3	GATA3
CNOT3	GATA4
CNOT3	GSX2
CNOT3	GTF2A1
CNOT3	GTF2I
CNOT3	GTF2IRD1
CNOT3	GZF1
CNOT3	HAND2
CNOT3	HES1
CNOT3	HIC1
CNOT3	HMGA1
CNOT3	HMX1
CNOT3	HOXC5
CNOT3	HOXD1
CNOT3	HSF2
CNOT3	IKZF2
CNOT3	IRF1
CNOT3	IRF2
CNOT3	IRX3
CNOT3	IRX5
CNOT3	ISL1
CNOT3	JUN
CNOT3	JUNB
CNOT3	JUND
CNOT3	KLF11
CNOT3	KLF12
CNOT3	KLF15
CNOT3	LEF1
CNOT3	LHX4
CNOT3	MAFB
CNOT3	MAFF
CNOT3	MAX
CNOT3	MAZ
CNOT3	MECOM
CNOT3	MECP2
CNOT3	MEF2A
CNOT3	MEIS1
CNOT3	MEIS2
CNOT3	MYBL2
CNOT3	MYC
CNOT3	MZF1
CNOT3	NEUROD1
CNOT3	NF1
CNOT3	NFATC3
CNOT3	NFE2L2
CNOT3	NFIB
CNOT3	NFIL3
CNOT3	NFKB1
CNOT3	NFKB2
CNOT3	NFYA
CNOT3	NKX6-1
CNOT3	NR2C2
