Source	Target
ATF4	RB1
ATF4	RELB
ATF4	RFX1
ATF4	SMAD7
ATF4	SREBF1
ATF4	SREBF2
ATF4	STAT3
ATF4	STAT4
ATF4	TCF3
ATF4	TFAP2C
ATF4	TFCP2
ATF4	TGIF2
ATF4	TRIM28
ATF4	YY1
ATF5	BACH2
ATF5	CDC5L
ATF5	EGR1
ATF5	EGR4
ATF5	ERF
ATF5	ETS2
ATF5	FOXD3
ATF5	FOXO3
ATF5	HLF
ATF5	HOXC10
ATF5	ING4
ATF5	IRX5
ATF5	ISL1
ATF5	KLF11
ATF5	KLF12
ATF5	MAF
ATF5	MAFF
ATF5	MYC
ATF5	NF1
ATF5	NR2C2
ATF5	NR4A2
ATF5	NR6A1
ATF5	NRF1
ATF5	OAZ1
ATF5	RELB
ATF5	RFX1
ATF5	RXRB
ATF5	SMAD7
ATF5	SP1
ATF5	SREBF1
ATF5	STAT3
ATF5	TFCP2
ATF5	TRIM28
ATF5	XBP1
ATF5	YY1
ATF6	BACH2
ATF6	CDC5L
ATF6	EGR4
ATF6	ERF
ATF6	FOXD3
ATF6	HLF
ATF6	HOXC10
ATF6	ING4
ATF6	IRX5
ATF6	KLF11
ATF6	MAF
ATF6	MAFF
ATF6	MYC
ATF6	NF1
ATF6	NR4A2
ATF6	NR6A1
ATF6	RELB
ATF6	RFX1
ATF6	SMAD7
ATF6	SREBF1
ATF6	STAT3
ATF6	TFCP2
ATF6	TRIM28
ATF6	YY1
ATF7	BACH2
ATF7	CDC5L
ATF7	EGR4
ATF7	ERF
ATF7	FOXD3
ATF7	HLF
ATF7	HOXC10
ATF7	ING4
ATF7	IRX5
ATF7	KLF11
ATF7	MAF
ATF7	MAFF
ATF7	MYC
ATF7	NF1
ATF7	NR4A2
ATF7	NR6A1
ATF7	RELB
ATF7	RFX1
ATF7	SMAD7
ATF7	SREBF1
ATF7	STAT3
ATF7	TFCP2
ATF7	TRIM28
ATF7	YY1
ATOH1	BACH1
ATOH1	BARHL1
ATOH1	BRCA1
ATOH1	CEBPD
ATOH1	CEBPE
ATOH1	DEAF1
ATOH1	DLX2
ATOH1	GABPB1
ATOH1	GLIS1
ATOH1	HOXA6
ATOH1	IRF6
ATOH1	JUND
ATOH1	KLF4
ATOH1	LHX3
ATOH1	MEF2A
ATOH1	MTF1
