Source	Target
BDP1	FOXL1
BDP1	RFX1
BHLHE40	ATF1
BHLHE40	BCL6
BHLHE40	ELK1
BHLHE40	FOXD3
BHLHE40	FOXO3
BHLHE40	GBX2
BHLHE40	HOXB3
BHLHE40	HOXB4
BHLHE40	HOXC13
BHLHE40	LMO2
BHLHE40	MAFG
BHLHE40	MAX
BHLHE40	NR6A1
BHLHE40	OAZ1
BHLHE40	PRDM1
BHLHE40	RUNX1
BHLHE40	SMAD7
BHLHE40	SPI1
BHLHE40	TEF
BHLHE40	ZBTB7B
BHLHE41	ATF1
BHLHE41	BCL6
BHLHE41	ELF3
BHLHE41	ELK1
BHLHE41	FOXD3
BHLHE41	FOXO3
BHLHE41	GBX2
BHLHE41	GTF2A1
BHLHE41	HOXB3
BHLHE41	HOXB4
BHLHE41	HOXC13
BHLHE41	HSF2
BHLHE41	LMO2
BHLHE41	MAFG
BHLHE41	MAX
BHLHE41	NR6A1
BHLHE41	OAZ1
BHLHE41	PKNOX1
BHLHE41	PRDM1
BHLHE41	RUNX1
BHLHE41	SMAD7
BHLHE41	SPI1
BHLHE41	TEF
BHLHE41	ZBTB7B
BPTF	ARID5B
BPTF	E2F1
BPTF	HBP1
BPTF	HINFP
BRF1	ELK1
BRF1	FOXL1
BRF1	RFX1
CBFB	RFX1
CDX1	DLX1
CDX1	HES1
CDX1	PKNOX1
CDX2	BCL6
CDX2	DLX1
CDX2	EGR2
CDX2	HES1
CDX2	PKNOX1
CEBPA	CDC5L
CEBPA	DDIT3
CEBPA	DLX5
CEBPA	EPAS1
CEBPA	GTF2IRD1
CEBPA	HMBOX1
CEBPA	HOXC5
CEBPA	ING4
CEBPA	NFE2
CEBPA	NFE2L1
CEBPA	PPARD
CEBPA	TBX18
CEBPB	DDIT3
CEBPB	EPAS1
CEBPB	GTF2IRD1
CEBPB	NFE2
CEBPB	NFE2L2
CEBPB	PPARD
CEBPD	DDIT3
CEBPD	EPAS1
CEBPD	GTF2IRD1
CEBPD	GZF1
CEBPD	NFE2
CEBPD	NHLH1
CEBPD	SREBF2
CEBPE	EPAS1
CEBPE	GTF2IRD1
CEBPE	NFE2
CEBPG	EPAS1
CEBPG	GTF2IRD1
CEBPG	HMBOX1
CEBPG	NFE2
CIZ1	ELF1
CNOT3	BACH1
CNOT3	BACH2
CNOT3	BHLHE40
CNOT3	BPTF
CNOT3	CEBPB
CNOT3	CIZ1
CNOT3	CREB1
CNOT3	CTCF
