Source	Target
AHR	ATF2
AHR	BHLHE40
AHR	BHLHE41
AHR	CEBPB
AHR	CEBPG
AHR	CTCF
AHR	DBP
AHR	EGR1
AHR	ELF4
AHR	FOXP1
AHR	GTF2A1
AHR	HBP1
AHR	HES1
AHR	HOXB3
AHR	HOXB4
AHR	HOXC8
AHR	IKZF2
AHR	IRF2
AHR	JUND
AHR	MAFF
AHR	MAFG
AHR	MECOM
AHR	MEF2C
AHR	MEIS2
AHR	MYC
AHR	NEUROD1
AHR	NFKB1
AHR	NR2F2
AHR	NR3C1
AHR	NR4A2
AHR	NRF1
AHR	PRRX1
AHR	RELA
AHR	RFX1
AHR	RUNX1
AHR	SP4
AHR	SREBF1
AHR	TBX18
AHR	TEF
AHR	TFDP1
AHR	TGIF1
AHR	UBP1
AHR	USF2
AHR	VDR
AHR	YY1
AHR	ZEB1
AHR	ZFP161
AHR	ZFX
AHR	ZNF219
AHR	ZNF263
AHR	ZNF589
AIRE	ARID5B
AIRE	HOXB3
AIRE	NFIB
AIRE	NR2F1
AIRE	NR3C1
AIRE	TCF3
ALX1	UBP1
ALX3	BHLHE41
ALX3	HES1
ALX3	HMGA2
ALX4	EPAS1
ALX4	FOXC1
ALX4	HMBOX1
ALX4	HOXA3
ALX4	IRF2
ALX4	JUN
ALX4	NR4A1
ALX4	RB1
ALX4	TCF7
ALX4	UBP1
AR	BHLHE40
AR	CEBPD
AR	DLX2
AR	GABPB1
AR	HAND2
AR	HMBOX1
AR	HOXB3
AR	HOXB4
AR	KLF15
AR	NFE2L1
AR	NFIB
AR	NR6A1
AR	RXRB
AR	SOX4
AR	TEF
AR	TGIF1
AR	ZNF628
ARID5B	ATF4
ARID5B	FOSL1
ARID5B	FOXO3
ARID5B	GTF2A1
ARID5B	HINFP
ARID5B	HMBOX1
ARID5B	HOXB6
ARID5B	MAFG
ARID5B	MAX
ARID5B	MTERF
ARID5B	NFE2L1
ARID5B	NR2F2
ARID5B	NR4A1
ARID5B	NR6A1
ARID5B	OAZ1
ARID5B	POU3F2
ARID5B	TEF
ARID5B	TP53
ARNT	BHLHE40
ARNT	BHLHE41
ARNT	BPTF
ARNT	CEBPG
ARNT	CTCF
ARNT	DBP
ARNT	DLX2
ARNT	EGR1
ARNT	ELF4
ARNT	FOXP1
ARNT	GTF2A1
ARNT	GZF1
ARNT	HBP1
ARNT	HES1
ARNT	HIF1A
ARNT	HINFP
ARNT	HOXA1
ARNT	HOXA3
ARNT	HOXB3
ARNT	HOXB4
ARNT	HOXC8
ARNT	IKZF2
ARNT	IRF9
ARNT	KLF15
ARNT	MAFF
ARNT	MAFG
ARNT	MAX
ARNT	MECOM
ARNT	MEF2C
ARNT	MEIS2
ARNT	MYC
ARNT	NEUROD1
ARNT	NFATC3
ARNT	NFIB
ARNT	NFKB1
ARNT	NR2F2
ARNT	NR3C1
ARNT	NR4A2
ARNT	NRF1
ARNT	PKNOX1
ARNT	RELB
ARNT	RUNX1
ARNT	SP4
ARNT	SREBF1
ARNT	TBX18
ARNT	TFDP1
ARNT	TGIF1
ARNT	TOPORS
ARNT	UBP1
ARNT	USF2
ARNT	VDR
ARNT	ZFP161
ARNT	ZNF589
ARNT2	CTCF
ARNT2	ELF4
ARNT2	IKZF2
ARNT2	MAFF
ARNT2	MAFG
ARNT2	MECOM
ARNT2	MEIS2
ARNT2	NEUROD1
ARNT2	NFKB1
ARNT2	NR2F2
ARNT2	NR4A2
ARNT2	SREBF1
ARNT2	TBX18
ARNT2	TFDP1
ARNT2	USF2
ARNT2	VDR
ARNT2	ZFP161
ARNT2	ZNF589
ATF1	ATF6
ATF1	BACH2
ATF1	BCL6
ATF1	BDP1
ATF1	CDC5L
ATF1	EGR2
