Source	Target
ARNT2	HOXA6
ARNT2	IKZF2
ARNT2	IRF1
ARNT2	JUN
ARNT2	MAFF
ARNT2	MAFG
ARNT2	MEIS2
ARNT2	NEUROD1
ARNT2	NFKB1
ARNT2	NR2F2
ARNT2	SREBF1
ARNT2	TBX18
ARNT2	TFDP1
ARNT2	USF2
ARNT2	ZBTB16
ARNT2	ZEB1
ARNT2	ZFP161
ARNT2	ZNF589
ATF1	ATF6
ATF1	BACH2
ATF1	BCL6
ATF1	BDP1
ATF1	CDC5L
ATF1	EGR2
ATF1	EGR3
ATF1	EGR4
ATF1	ERF
ATF1	FOSL1
ATF1	FOXD3
ATF1	FOXP1
ATF1	GATA2
ATF1	GTF2A1
ATF1	HLF
ATF1	HOXC10
ATF1	ING4
ATF1	IRF7
ATF1	IRX5
ATF1	JUND
ATF1	KLF11
ATF1	KLF4
ATF1	MAF
ATF1	MAFF
ATF1	MAFG
ATF1	MYC
ATF1	NF1
ATF1	NFIL3
ATF1	NR4A2
ATF1	NR6A1
ATF1	PPARD
ATF1	REL
ATF1	RELB
ATF1	RFX1
ATF1	SREBF1
ATF1	STAT3
ATF1	TCF3
ATF1	TFCP2
ATF1	TFDP1
ATF1	TGIF2
ATF1	TRIM28
ATF1	YY1
ATF1	ZNF143
ATF2	BACH2
ATF2	CDC5L
ATF2	DLX2
ATF2	EGR2
ATF2	EGR3
ATF2	EGR4
ATF2	ERF
ATF2	FOSL1
ATF2	FOXD3
ATF2	FOXP1
ATF2	GATA2
ATF2	GTF2A1
ATF2	HLF
ATF2	HOXC10
ATF2	ING4
ATF2	IRX5
ATF2	JUND
ATF2	KLF11
ATF2	MAF
ATF2	MAFF
ATF2	MYC
ATF2	NF1
ATF2	NR4A2
ATF2	NR6A1
ATF2	PPARD
ATF2	RELB
ATF2	RFX1
ATF2	SREBF1
ATF2	STAT3
ATF2	TFCP2
ATF2	TOPORS
ATF2	TRIM28
ATF2	YY1
ATF2	ZNF143
ATF3	BACH2
ATF3	BCL6
ATF3	BDP1
ATF3	CDC5L
ATF3	DLX4
ATF3	EGR4
ATF3	FOXD3
ATF3	FOXO4
ATF3	FOXP1
ATF3	GATA2
ATF3	HLF
ATF3	HOXC10
ATF3	ING4
ATF3	IRX5
ATF3	JUN
ATF3	JUND
ATF3	KLF11
ATF3	MAF
ATF3	MAFF
ATF3	MYC
ATF3	NF1
ATF3	NFATC1
ATF3	NR4A2
ATF3	NR6A1
ATF3	PPARD
ATF3	RELB
ATF3	RFX1
ATF3	SREBF1
ATF3	STAT3
ATF3	TFCP2
ATF3	TGIF2
ATF3	TRIM28
ATF3	XBP1
ATF3	YY1
ATF4	BACH2
ATF4	CDC5L
ATF4	CEBPB
ATF4	CTCF
ATF4	EGR4
ATF4	FOXD3
ATF4	FOXJ3
ATF4	FOXP1
ATF4	GATA2
ATF4	GZF1
ATF4	HLF
ATF4	HOXC10
ATF4	ING4
ATF4	IRX5
ATF4	JUN
ATF4	JUNB
ATF4	KLF11
ATF4	KLF15
ATF4	KLF4
ATF4	MAF
ATF4	MAFB
ATF4	MAFF
ATF4	MAFG
ATF4	MYC
ATF4	MZF1
ATF4	NF1
ATF4	NR1H2
ATF4	NR4A2
ATF4	NR6A1
ATF4	RB1
ATF4	RELB
ATF4	RFX1
ATF4	SREBF1
ATF4	SREBF2
ATF4	STAT3
ATF4	TCF3
ATF4	TFCP2
ATF4	TGIF2
ATF4	TOPORS
ATF4	TRIM28
ATF4	YY1
ATF5	ALX4
ATF5	BACH2
ATF5	CDC5L
ATF5	DBP
ATF5	EGR1
ATF5	EGR4
ATF5	FLI1
ATF5	FOXD3
ATF5	GATA2
ATF5	HLF
ATF5	HOXC10
ATF5	HOXD9
ATF5	ING4
ATF5	IRX5
ATF5	ISL1
ATF5	KLF11
ATF5	MAF
ATF5	MAFF
ATF5	MAX
ATF5	MEIS2
ATF5	MYC
ATF5	NF1
ATF5	NFIB
ATF5	NR2C2
ATF5	NR2F1
ATF5	NR4A2
ATF5	NR6A1
ATF5	OAZ1
ATF5	RELB
ATF5	RFX1
ATF5	RFX5
ATF5	SP1
ATF5	SREBF1
ATF5	STAT3
ATF5	TFCP2
ATF5	TRIM28
ATF5	YY1
ATF6	BACH2
ATF6	CDC5L
ATF6	EGR4
ATF6	FOXD3
ATF6	GATA2
ATF6	HLF
ATF6	HOXC10
ATF6	ING4
ATF6	IRX5
ATF6	KLF11
ATF6	MAF
ATF6	MAFF
ATF6	MYC
ATF6	NF1
ATF6	NR4A2
ATF6	NR6A1
ATF6	RELB
ATF6	RFX1
ATF6	SREBF1
ATF6	STAT3
ATF6	TFCP2
ATF6	TRIM28
ATF6	YY1
ATF7	BACH2
ATF7	CDC5L
ATF7	EGR4
ATF7	FOXD3
ATF7	GATA2
ATF7	HLF
ATF7	HOXC10
ATF7	ING4
ATF7	IRX5
ATF7	KLF11
ATF7	MAF
ATF7	MAFF
ATF7	MYC
ATF7	NF1
ATF7	NR4A2
ATF7	NR6A1
ATF7	RELB
ATF7	RFX1
ATF7	SREBF1
ATF7	STAT3
ATF7	TFCP2
ATF7	TRIM28
ATF7	YY1
ATOH1	BACH1
ATOH1	BARHL1
ATOH1	BRCA1
ATOH1	CEBPD
ATOH1	CEBPE
ATOH1	DLX2
ATOH1	GABPB1
ATOH1	GATA2
ATOH1	HOXA5
ATOH1	HOXA6
ATOH1	JUND
ATOH1	KLF4
ATOH1	LMX1B
ATOH1	MAFG
ATOH1	MEF2A
ATOH1	NFKB1
ATOH1	NR6A1
ATOH1	PATZ1
ATOH1	SOX4
ATOH1	SRF
ATOH1	TBX18
ATOH1	TFAP4
ATOH1	TGIF1
ATOH1	USF2
BACH1	BACH1
BACH1	BHLHE41
BACH1	DDIT3
BACH1	DLX1
BACH1	GLIS3
BACH1	GTF2A1
BACH1	HMGA1
BACH1	HOXA3
BACH1	IRF1
BACH1	IRF6
BACH1	KLF4
BACH1	MAFG
BACH1	NFKB2
BACH2	ATF3
BACH2	BACH1
BACH2	BHLHE40
BACH2	BHLHE41
BACH2	DDIT3
BACH2	DLX1
BACH2	E2F6
BACH2	FOXC1
BACH2	GABPB1
BACH2	GLIS3
BACH2	GTF2A1
BACH2	HMGA1
BACH2	HOXA3
BACH2	IRF1
BACH2	IRF6
BACH2	KLF4
BACH2	MAFG
BACH2	NR4A1
BACH2	XBP1
BARHL1	CNOT3
BARHL1	HMGA2
BARHL1	NFE2L1
BARHL1	NR2F2
BARHL1	SP1
BARHL2	CNOT3
BARHL2	HMGA2
BARHL2	MEF2C
BARX1	MAF
BCL6	AHR
BCL6	ATF6
BCL6	BCL6
BCL6	EGR1
BCL6	ESRRA
BCL6	FOXP1
BCL6	GTF2A1
BCL6	KLF11
BCL6	NR2F2
BCL6	PARP1
BCL6	PATZ1
BCL6	SMAD7
BCL6	TCF4
BCL6	USF1
BCL6	ZNF217
BCL6	ZNF354C
BDP1	FOXJ2
BDP1	FOXO3
BDP1	GTF2I
BDP1	KLF4
BDP1	NFATC1
BDP1	RFX1
BDP1	ZBTB16
BDP1	ZEB1
BHLHE40	ATF1
BHLHE40	ATF4
BHLHE40	BARHL1
BHLHE40	BCL6
BHLHE40	BHLHE40
BHLHE40	ELK1
BHLHE40	EN2
BHLHE40	FOXD3
BHLHE40	FOXO3
BHLHE40	GBX2
BHLHE40	GTF2A1
BHLHE40	HES1
BHLHE40	HINFP
BHLHE40	HOXA4
BHLHE40	HOXA6
BHLHE40	HOXA7
BHLHE40	HOXB3
BHLHE40	HOXB4
BHLHE40	HOXB7
BHLHE40	HOXB8
BHLHE40	HOXD1
BHLHE40	HOXD9
BHLHE40	IRF2
BHLHE40	KLF11
BHLHE40	KLF15
BHLHE40	MAX
BHLHE40	NR2F2
BHLHE40	NR6A1
BHLHE40	RFX1
BHLHE40	SIX4
BHLHE40	SMAD7
BHLHE40	TEF
BHLHE40	TFAP4
BHLHE41	AHR
BHLHE41	ATF1
BHLHE41	ATF4
BHLHE41	BARHL1
BHLHE41	BCL6
BHLHE41	BHLHE40
BHLHE41	BHLHE41
BHLHE41	E2F6
BHLHE41	EGR1
BHLHE41	ELK1
BHLHE41	EN2
BHLHE41	FOXD3
BHLHE41	FOXO3
BHLHE41	GBX2
BHLHE41	GTF2A1
BHLHE41	HES1
BHLHE41	HIF1A
BHLHE41	HINFP
BHLHE41	HOXA1
BHLHE41	HOXA3
BHLHE41	HOXA4
BHLHE41	HOXA6
BHLHE41	HOXA7
BHLHE41	HOXA9
BHLHE41	HOXB3
BHLHE41	HOXB4
BHLHE41	HOXB7
BHLHE41	HOXB8
BHLHE41	HOXD1
BHLHE41	HOXD9
BHLHE41	HSF1
BHLHE41	HSF2
BHLHE41	IRF2
BHLHE41	KLF11
BHLHE41	KLF15
BHLHE41	MAX
BHLHE41	NR2F2
BHLHE41	NR6A1
BHLHE41	PKNOX1
BHLHE41	RFX1
BHLHE41	SIX4
BHLHE41	SMAD7
BHLHE41	TEF
BHLHE41	TFAP4
BPTF	ARID5B
BPTF	GABPA
BPTF	GTF2A1
BPTF	HBP1
BPTF	JUN
BPTF	MAFF
BPTF	MAX
BPTF	MYCN
BPTF	NFKB2
BPTF	RBPJ
BRF1	ELK1
BRF1	FOXJ2
BRF1	FOXO3
BRF1	KLF4
BRF1	MAFB
BRF1	RFX1
BRF1	TERF1
CBFB	FOXO1
CBFB	GABPB1
CBFB	SIRT6
CBFB	SPI1
CBFB	STAT6
CBFB	ZBTB16
CDX1	DLX1
CDX1	ERG
CDX1	HES1
CDX1	HOXA2
CDX1	HOXA7
CDX1	TEF
CDX1	ZBTB16
CDX2	BCL6
CDX2	DLX1
CDX2	EGR2
CDX2	ERG
CDX2	HES1
CDX2	HOXA2
CDX2	HOXA7
CDX2	NFATC1
CDX2	NR4A2
CDX2	TEF
CDX2	ZBTB16
CEBPA	ATF3
CEBPA	BHLHE40
CEBPA	CEBPB
CEBPA	DDIT3
CEBPA	DLX5
CEBPA	ESRRA
CEBPA	FOXO3
CEBPA	FOXP1
CEBPA	GABPB1
CEBPA	HBP1
CEBPA	HMBOX1
CEBPA	HOXA5
CEBPA	HOXA6
CEBPA	HOXC5
CEBPA	IRF1
CEBPA	JUN
CEBPA	MAX
CEBPA	NFE2L1
CEBPA	NFIL3
CEBPA	PAX8
CEBPA	STAT3
CEBPA	TAL1
CEBPA	TOPORS
CEBPA	ZEB1
CEBPB	BHLHE40
CEBPB	DDIT3
CEBPB	EGR1
CEBPB	EP300
CEBPB	HOXA4
CEBPB	HOXA5
CEBPB	HOXA6
CEBPB	IRF1
CEBPB	JUN
CEBPB	JUNB
CEBPB	MAX
CEBPB	NFE2L2
CEBPB	NFIL3
CEBPB	PAX8
CEBPB	SOX17
CEBPB	TAL1
CEBPB	XBP1
CEBPB	ZEB1
CEBPB	ZFP161
CEBPD	ARID5B
CEBPD	BHLHE40
CEBPD	DDIT3
CEBPD	GZF1
CEBPD	HOXA5
CEBPD	HOXA6
CEBPD	IRF1
CEBPD	JUN
CEBPD	MAX
CEBPD	NFIL3
CEBPD	PAX8
CEBPD	SREBF2
CEBPD	TAL1
CEBPD	ZEB1
CEBPE	BHLHE40
CEBPE	HOXA5
CEBPE	HOXA6
CEBPE	IRF1
CEBPE	JUN
CEBPE	MAX
CEBPE	NFIL3
CEBPE	PAX8
CEBPE	TAL1
CEBPE	ZEB1
CEBPG	BHLHE40
CEBPG	GLIS3
CEBPG	HMGA2
CEBPG	HOXA5
CEBPG	HOXA6
CEBPG	IRF1
CEBPG	JUN
CEBPG	MAX
CEBPG	MEIS2
CEBPG	NFIL3
CEBPG	NR3C1
CEBPG	PAX8
CEBPG	TAL1
CEBPG	ZEB1
CNOT3	AHR
CNOT3	ARID3A
CNOT3	ARID5B
CNOT3	ARX
CNOT3	ATF1
CNOT3	ATF4
CNOT3	BACH1
CNOT3	BACH2
CNOT3	BARHL2
CNOT3	BHLHE40
CNOT3	BPTF
CNOT3	BRF1
CNOT3	CBFB
CNOT3	CEBPA
CNOT3	CEBPB
CNOT3	CEBPD
CNOT3	CEBPG
CNOT3	CIZ1
CNOT3	CNOT3
CNOT3	CREB1
CNOT3	CREM
CNOT3	CTCF
CNOT3	CUX1
CNOT3	DEAF1
CNOT3	E2F7
CNOT3	E4F1
CNOT3	EBF1
CNOT3	EBF2
CNOT3	EGR1
CNOT3	EGR2
CNOT3	EGR3
CNOT3	EN2
CNOT3	EP300
CNOT3	EPAS1
CNOT3	ERF
CNOT3	FLI1
CNOT3	FOSL1
CNOT3	FOXA1
CNOT3	FOXC1
CNOT3	FOXD3
CNOT3	FOXF1
CNOT3	FOXJ3
CNOT3	FOXN2
CNOT3	FOXO1
CNOT3	FOXO3
CNOT3	FOXP1
CNOT3	GABPA
CNOT3	GABPB1
CNOT3	GATA2
CNOT3	GATA3
CNOT3	GATA6
CNOT3	GBX2
CNOT3	GTF2A1
CNOT3	GTF2I
CNOT3	GZF1
CNOT3	HES1
CNOT3	HIC1
CNOT3	HMGA1
CNOT3	HOXA10
CNOT3	HOXA7
CNOT3	HOXA9
CNOT3	HOXB3
CNOT3	HOXB4
CNOT3	HOXD1
CNOT3	HSF2
CNOT3	IKZF2
CNOT3	IRF1
CNOT3	IRF2
CNOT3	IRX2
CNOT3	IRX5
CNOT3	ISL1
CNOT3	JUN
CNOT3	JUNB
CNOT3	JUND
CNOT3	KLF11
CNOT3	KLF15
CNOT3	KLF4
CNOT3	LEF1
CNOT3	LHX2
CNOT3	LHX3
CNOT3	LMX1B
CNOT3	MAF
CNOT3	MAFB
CNOT3	MAFF
CNOT3	MAFG
CNOT3	MAX
CNOT3	MAZ
CNOT3	MECOM
CNOT3	MECP2
CNOT3	MEF2A
CNOT3	MEIS1
CNOT3	MEIS2
CNOT3	MNX1
CNOT3	MSX1
CNOT3	MYBL2
CNOT3	MYC
CNOT3	MYCN
CNOT3	MYOD1
CNOT3	MZF1
CNOT3	NF1
CNOT3	NFATC1
CNOT3	NFATC2
CNOT3	NFATC3
CNOT3	NFE2L2
CNOT3	NFIB
CNOT3	NFIL3
CNOT3	NFKB1
CNOT3	NFYA
CNOT3	NKX3-1
CNOT3	NKX3-2
CNOT3	NKX6-1
CNOT3	NR2C2
CNOT3	NR2F1
CNOT3	NR2F2
CNOT3	NR2F6
CNOT3	NR3C1
CNOT3	NR4A1
CNOT3	NR4A2
CNOT3	NR5A2
CNOT3	NR6A1
CNOT3	NRF1
CNOT3	OAZ1
CNOT3	OTX1
CNOT3	PITX3
CNOT3	PKNOX1
CNOT3	PKNOX2
CNOT3	POU3F1
CNOT3	POU3F3
CNOT3	PPARA
CNOT3	PPARD
CNOT3	PURA
CNOT3	RB1
CNOT3	RBPJ
CNOT3	REL
CNOT3	RELA
CNOT3	REST
CNOT3	RFX1
CNOT3	RFX2
CNOT3	RUNX3
CNOT3	RXRA
CNOT3	SIRT6
CNOT3	SIX2
CNOT3	SMAD1
CNOT3	SMAD2
CNOT3	SMAD3
CNOT3	SMAD4
CNOT3	SMAD7
CNOT3	SOX17
CNOT3	SOX2
CNOT3	SOX21
CNOT3	SP1
CNOT3	SP2
CNOT3	SP3
CNOT3	SP4
CNOT3	SREBF1
CNOT3	SREBF2
CNOT3	SRF
CNOT3	STAT5B
CNOT3	TBX18
CNOT3	TCF3
CNOT3	TEF
CNOT3	TFAP4
CNOT3	TFDP1
CNOT3	TGIF1
CNOT3	TGIF2
CNOT3	TRIM28
CNOT3	USF1
CNOT3	USF2
CNOT3	XBP1
CNOT3	YY1
CNOT3	ZBTB16
CNOT3	ZBTB7A
CNOT3	ZEB1
CNOT3	ZFP161
CNOT3	ZFX
CNOT3	ZIC3
CNOT3	ZNF143
CNOT3	ZNF263
CNOT3	ZNF333
CNOT3	ZNF350
CNOT3	ZNF589
CREB1	AHR
CREB1	ATF1
CREB1	ATF6
CREB1	BACH2
CREB1	BCL6
CREB1	BRCA1
CREB1	CDC5L
CREB1	CEBPB
CREB1	CIZ1
CREB1	CTCF
CREB1	DLX2
CREB1	E4F1
CREB1	EGR2
CREB1	EGR4
CREB1	ELK1
CREB1	ELK4
CREB1	ERF
CREB1	FOXD3
CREB1	FOXP1
CREB1	FOXP3
CREB1	GATA2
CREB1	GTF2A1
CREB1	GZF1
CREB1	HLF
CREB1	HOXA3
CREB1	HOXC10
CREB1	HSF1
CREB1	ING4
CREB1	IRF7
CREB1	IRX5
CREB1	JUN
CREB1	JUNB
CREB1	JUND
CREB1	KLF11
CREB1	KLF4
CREB1	MAF
CREB1	MAFB
CREB1	MAFF
CREB1	MAZ
CREB1	MSX2
CREB1	MYC
CREB1	NF1
CREB1	NFE2L2
CREB1	NFIB
CREB1	NR1H2
CREB1	NR4A2
CREB1	NR6A1
CREB1	PKNOX1
CREB1	PPARD
CREB1	REL
CREB1	RELB
CREB1	RFX1
CREB1	SREBF1
CREB1	SREBF2
CREB1	STAT3
CREB1	TFCP2
CREB1	TGIF2
CREB1	TOPORS
CREB1	TP53
CREB1	TRIM28
CREB1	XBP1
CREB1	YY1
CREB1	ZEB1
CREB1	ZNF143
CREB1	ZNF589
CREM	BACH2
CREM	CDC5L
CREM	CEBPB
CREM	CTCF
CREM	EGR2
CREM	EGR4
CREM	EN2
CREM	ERF
CREM	FOXD3
CREM	FOXP1
CREM	GATA2
CREM	GTF2A1
CREM	HLF
CREM	HMGA1
CREM	HOXC10
CREM	ING4
CREM	IRF7
CREM	IRX5
CREM	JUNB
CREM	JUND
CREM	KLF11
CREM	KLF4
CREM	MAF
CREM	MAFF
CREM	MSX2
CREM	MYC
CREM	NF1
CREM	NFKB1
CREM	NR4A2
CREM	NR6A1
CREM	PPARD
CREM	RELB
CREM	RFX1
CREM	SREBF1
CREM	SREBF2
CREM	STAT3
CREM	TFCP2
CREM	TOPORS
CREM	TP53
CREM	TRIM28
CREM	YY1
CREM	ZEB1
CREM	ZNF143
CRX	DDIT3
CRX	GTF2IRD1
CRX	HES1
CRX	NFKB1
CRX	STAT2
CTCF	AHR
CTCF	ARID3A
CTCF	ARID5B
CTCF	ATF1
CTCF	ATF4
CTCF	ATF5
CTCF	ATF6
CTCF	BACH1
CTCF	BACH2
CTCF	BCL6
CTCF	BHLHE40
CTCF	BHLHE41
CTCF	BPTF
CTCF	BRF1
CTCF	CDX1
CTCF	CEBPA
CTCF	CEBPB
CTCF	CEBPD
CTCF	CEBPE
CTCF	CEBPG
CTCF	CHURC1
CTCF	CIZ1
CTCF	CREM
CTCF	CTCF
CTCF	CUX1
CTCF	DDIT3
CTCF	DEAF1
CTCF	DLX2
CTCF	DLX3
CTCF	E2F1
CTCF	E2F7
CTCF	E4F1
CTCF	EGR1
CTCF	EGR3
CTCF	ELF3
CTCF	ELF5
CTCF	EP300
CTCF	EPAS1
CTCF	ESR2
CTCF	ESRRA
CTCF	ETS2
CTCF	FLI1
CTCF	FOSL1
CTCF	FOXA3
CTCF	FOXC1
CTCF	FOXD1
CTCF	FOXD3
CTCF	FOXJ3
CTCF	FOXL1
CTCF	FOXN2
CTCF	FOXO1
CTCF	FOXO3
CTCF	FOXO4
CTCF	FOXP1
CTCF	GATA2
CTCF	GATA6
CTCF	GBX2
CTCF	GCM1
CTCF	GFI1B
CTCF	GLI1
CTCF	GLIS3
CTCF	GTF2IRD1
CTCF	GZF1
CTCF	HBP1
CTCF	HES1
CTCF	HIC1
CTCF	HIVEP2
CTCF	HMBOX1
CTCF	HMGA1
CTCF	HMGA2
CTCF	HOMEZ
CTCF	HOXA13
CTCF	HOXA4
CTCF	HOXA5
CTCF	HOXA6
CTCF	HOXA7
CTCF	HOXA9
CTCF	HOXB13
CTCF	HOXB5
CTCF	HOXB6
CTCF	HOXB8
CTCF	HOXC10
CTCF	HOXC5
CTCF	HOXC8
CTCF	HOXD12
CTCF	HOXD13
CTCF	HOXD9
CTCF	HSF2
CTCF	IKZF2
CTCF	IRF1
CTCF	IRF2
CTCF	IRF7
CTCF	IRF8
CTCF	IRF9
CTCF	IRX5
CTCF	ISL1
CTCF	JUN
CTCF	JUNB
CTCF	JUND
CTCF	KLF4
CTCF	LMX1B
CTCF	MAF
CTCF	MAFA
CTCF	MAFB
CTCF	MAFF
CTCF	MAZ
CTCF	MECOM
CTCF	MTERF
CTCF	MTF1
CTCF	MYB
CTCF	MYCN
CTCF	MYOD1
CTCF	NFATC1
CTCF	NFATC2
CTCF	NFATC3
CTCF	NFATC4
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFIL3
CTCF	NFKB2
CTCF	NFYA
CTCF	NKX3-2
CTCF	NKX6-1
CTCF	NR1H2
CTCF	NR1I3
CTCF	NR2C2
CTCF	NR2F1
CTCF	NR2F2
CTCF	NR4A1
CTCF	NR4A2
CTCF	NR6A1
CTCF	OAZ1
CTCF	PARP1
CTCF	PATZ1
CTCF	PAX2
CTCF	PKNOX1
CTCF	POU2F1
CTCF	POU2F2
CTCF	PPARD
CTCF	PURA
CTCF	RAX
CTCF	RB1
CTCF	REL
CTCF	RELB
CTCF	RFX2
CTCF	RUNX1
CTCF	RUNX3
CTCF	RXRA
CTCF	RXRB
CTCF	SIX2
CTCF	SIX4
CTCF	SMAD3
CTCF	SMAD7
CTCF	SOX17
CTCF	SOX2
CTCF	SOX21
CTCF	SOX4
CTCF	SP1
CTCF	SP3
CTCF	SP4
CTCF	SPI1
CTCF	SPIB
CTCF	SREBF1
CTCF	SREBF2
CTCF	SRF
CTCF	STAT1
CTCF	STAT3
CTCF	STAT4
CTCF	STAT5A
CTCF	STAT6
CTCF	TBX18
CTCF	TCF12
CTCF	TCF3
CTCF	TEF
CTCF	TFAP2B
CTCF	TGIF1
CTCF	TGIF2
CTCF	THRA
CTCF	THRB
CTCF	TP53
CTCF	TP73
CTCF	USF1
CTCF	USF2
CTCF	YY1
CTCF	ZBTB33
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZEB1
CTCF	ZFP161
CTCF	ZFX
CTCF	ZNF148
CTCF	ZNF217
CTCF	ZNF238
CUX1	ATF5
CUX1	CUX1
CUX1	HOXD12
CUX1	HOXD13
CUX1	REL
CUX1	USF1
DDIT3	FOXP1
DDIT3	HMBOX1
DDIT3	HOXC5
DEAF1	BACH1
DEAF1	BACH2
DEAF1	BHLHE40
DEAF1	BRF1
DEAF1	CBFB
DEAF1	CEBPD
DEAF1	CEBPG
DEAF1	CREB1
DEAF1	CTCF
DEAF1	DBP
DEAF1	DEAF1
DEAF1	DLX2
DEAF1	E2F6
DEAF1	EGR1
DEAF1	EGR4
DEAF1	EPAS1
DEAF1	ETS2
DEAF1	FOSL1
DEAF1	FOXN2
DEAF1	FOXO3
DEAF1	FOXP1
DEAF1	GTF2I
DEAF1	HINFP
DEAF1	HMBOX1
DEAF1	HOMEZ
DEAF1	HOXA3
DEAF1	HOXA4
DEAF1	HOXA5
DEAF1	HOXA6
DEAF1	IKZF2
DEAF1	IRF1
DEAF1	IRF7
DEAF1	IRX5
DEAF1	JUN
DEAF1	JUNB
DEAF1	KLF11
DEAF1	KLF4
DEAF1	MAF
DEAF1	MAFA
DEAF1	MAFB
DEAF1	MAFF
DEAF1	MAX
DEAF1	MZF1
DEAF1	NFATC1
DEAF1	NFYA
DEAF1	PKNOX1
DEAF1	PKNOX2
DEAF1	POU2F2
DEAF1	RELA
DEAF1	RREB1
DEAF1	RXRA
DEAF1	SHOX2
DEAF1	SOX21
DEAF1	SP2
DEAF1	STAT1
DEAF1	TCF12
DEAF1	TP53
DEAF1	TRIM28
DEAF1	USF2
DEAF1	ZBTB16
DEAF1	ZBTB33
DEAF1	ZFX
DEAF1	ZNF219
DEAF1	ZNF263
DLX5	NR2C2
DMRT1	FOXP1
DMRT1	SRF
DMRT2	DBP
DMRT2	NFIL3
DMRT2	SRF
E2F1	ARID3A
E2F1	ATF2
E2F1	ATF4
E2F1	ATF7
E2F1	BACH1
E2F1	BACH2
E2F1	BRF1
E2F1	CDC5L
E2F1	CEBPA
E2F1	CREM
E2F1	CTCF
E2F1	CUX1
E2F1	DLX2
E2F1	E2F1
E2F1	EPAS1
E2F1	ERF
