Source	Target
BARX2	ARID5B
BARX2	NFE2L2
BCL6	ARNTL2
BCL6	ATF6
BCL6	BCL6
BCL6	BHLHE40
BCL6	EGR1
BCL6	ELF1
BCL6	GTF2A1
BCL6	HOXA3
BCL6	NFIL3
BCL6	PATZ1
BCL6	SMAD1
BCL6	SREBF2
BDP1	CEBPB
BDP1	FOXL1
BDP1	GTF2IRD1
BDP1	TGIF1
BHLHE40	BCL6
BHLHE40	BHLHE40
BHLHE40	ELF3
BHLHE40	FOXO3
BHLHE40	GTF2A1
BHLHE40	HINFP
BHLHE40	HOXA6
BHLHE40	HOXA7
BHLHE40	HOXB6
BHLHE40	HOXC9
BHLHE40	MAX
BHLHE40	NFE2L1
BHLHE40	NR6A1
BHLHE40	RUNX1
BHLHE41	AHR
BHLHE41	BCL6
BHLHE41	BHLHE40
BHLHE41	EGR1
BHLHE41	ELF3
BHLHE41	FOXO3
BHLHE41	GTF2A1
BHLHE41	HIF1A
BHLHE41	HINFP
BHLHE41	HOXA1
BHLHE41	HOXA3
BHLHE41	HOXA6
BHLHE41	HOXA7
BHLHE41	HOXA9
BHLHE41	HOXB6
BHLHE41	HOXC9
BHLHE41	HSF1
BHLHE41	HSF2
BHLHE41	MAX
BHLHE41	NFE2L1
BHLHE41	NR6A1
BHLHE41	PKNOX1
BHLHE41	RUNX1
BPTF	BCL6
BPTF	CEBPD
BPTF	HINFP
BPTF	MAX
BRF1	FOXL1
BRF1	SMAD3
CBFB	GABPB1
CBFB	ISL1
CBFB	PBX1
CBFB	RARA
CBFB	SMAD3
CBFB	SP3
CBFB	SREBF1
CBFB	STAT6
CBFB	TGIF1
CDX1	DLX1
CDX1	HES1
CDX1	PAX8
CDX1	PKNOX1
CDX1	TEF
CDX2	BCL6
CDX2	DLX1
CDX2	HES1
CDX2	HOXA3
CDX2	HOXB3
CDX2	HOXB4
CDX2	HOXD3
CDX2	PAX8
CDX2	PKNOX1
CDX2	TEF
CEBPA	ARID5B
CEBPA	ATF3
CEBPA	BHLHE40
CEBPA	CEBPB
CEBPA	DDIT3
CEBPA	DLX5
CEBPA	EMX2
CEBPA	EPAS1
CEBPA	FOXO3
CEBPA	GABPB1
CEBPA	GLIS1
CEBPA	GTF2IRD1
CEBPA	HMBOX1
CEBPA	HOXA5
CEBPA	HOXA6
CEBPA	HOXC5
CEBPA	HOXD3
CEBPA	ITGB2
CEBPA	JUN
CEBPA	KLF15
CEBPA	MAX
CEBPA	MECOM
CEBPA	NFE2
CEBPA	NFE2L1
CEBPA	NFIL3
CEBPA	PAX8
CEBPA	POU3F3
CEBPA	PPARG
CEBPA	RUNX1
CEBPA	TFCP2L1
CEBPA	THRB
CEBPA	TOPORS
CEBPB	ARID5B
CEBPB	BHLHE40
CEBPB	EGR1
CEBPB	EMX2
CEBPB	GLIS1
CEBPB	GTF2IRD1
CEBPB	HOXA4
CEBPB	HOXA5
CEBPB	HOXA6
CEBPB	HOXD3
CEBPB	ITGB2
CEBPB	JUN
CEBPB	JUNB
CEBPB	MAX
CEBPB	NFE2
CEBPB	NFE2L2
CEBPB	NFIL3
CEBPB	PAX8
CEBPB	RUNX1
CEBPB	TFCP2L1
CEBPB	VDR
CEBPB	XBP1
CEBPB	ZNF217
CEBPD	ARID5B
CEBPD	BHLHE40
CEBPD	EMX2
CEBPD	GTF2IRD1
CEBPD	GZF1
CEBPD	HOXA5
CEBPD	HOXA6
CEBPD	HOXD3
CEBPD	ITGB2
CEBPD	JUN
CEBPD	KLF15
CEBPD	MAX
CEBPD	NFE2
CEBPD	NFIL3
CEBPD	PAX8
CEBPD	RUNX1
CEBPD	SREBF1
CEBPD	SREBF2
CEBPD	TFCP2L1
CEBPD	ZNF217
CEBPE	ARID5B
CEBPE	BHLHE40
CEBPE	EMX2
CEBPE	GTF2IRD1
CEBPE	HOXA5
CEBPE	HOXA6
CEBPE	HOXD3
CEBPE	ITGB2
CEBPE	JUN
CEBPE	MAX
CEBPE	NFE2
CEBPE	NFIL3
CEBPE	PAX8
CEBPE	RUNX1
CEBPE	TFCP2L1
CEBPG	ARID5B
CEBPG	BHLHE40
CEBPG	EMX2
CEBPG	GTF2IRD1
CEBPG	HOXA5
CEBPG	HOXA6
CEBPG	HOXD3
CEBPG	ITGB2
CEBPG	JUN
CEBPG	MAX
CEBPG	MEOX1
CEBPG	NFE2
CEBPG	NFIL3
CEBPG	PARP1
CEBPG	PAX8
CEBPG	PPARG
CEBPG	PRDM1
CEBPG	RUNX1
CEBPG	TFCP2L1
CIZ1	FOXA1
CNOT3	BACH1
CNOT3	BHLHE40
CNOT3	CTCF
CNOT3	E2F7
CNOT3	E4F1
CNOT3	EGR1
CNOT3	EGR3
CNOT3	EMX2
CNOT3	EPAS1
CNOT3	FOSL1
CNOT3	FOXN2
CNOT3	FOXO3
CNOT3	HOXA3
CNOT3	HOXA9
CNOT3	HOXB3
CNOT3	HOXB4
CNOT3	HSF2
CNOT3	IRF1
CNOT3	JUNB
CNOT3	JUND
CNOT3	MAFF
CNOT3	MAX
CNOT3	MZF1
CNOT3	NF1
CNOT3	NFE2L2
CNOT3	NFYA
CNOT3	NR2F2
CNOT3	NR2F6
CNOT3	PITX3
CNOT3	PKNOX1
CNOT3	PPARD
CNOT3	RB1
CNOT3	RBPJ
CNOT3	RELA
CNOT3	SIX2
