Source	Target
BACH1	ZBTB7B
BACH1	ZNF217
BACH2	ATF3
BACH2	BACH1
BACH2	BHLHE40
BACH2	DDIT3
BACH2	DLX1
BACH2	DLX5
BACH2	E2F6
BACH2	EN1
BACH2	ETS1
BACH2	FOXL1
BACH2	FOXN1
BACH2	GABPB1
BACH2	GLIS3
BACH2	GTF2A1
BACH2	IRF1
BACH2	IRF6
BACH2	KLF4
BACH2	MAFG
BACH2	MECP2
BACH2	NFIL3
BACH2	NFKB2
BACH2	NR4A1
BACH2	OAZ1
BACH2	PRDM1
BACH2	TEF
BACH2	TGIF1
BACH2	XBP1
BACH2	ZNF217
BARHL1	CNOT3
BARHL1	SP1
BARHL2	CNOT3
BARHL2	PURA
BARX1	BRCA1
BARX1	MAF
BARX2	CUX1
BCL6	AHR
BCL6	ATF6
BCL6	BCL6
BCL6	BHLHE40
BCL6	CEBPG
BCL6	EBF2
BCL6	EGR1
BCL6	ELK1
BCL6	ESRRA
BCL6	GLI2
BCL6	GTF2A1
BCL6	NANOG
BCL6	NR2F2
BCL6	PATZ1
BCL6	PRDM1
BCL6	RB1
BCL6	SIX1
BCL6	SIX2
BCL6	SMAD1
BCL6	SMAD7
BCL6	USF1
BCL6	ZNF217
BCL6	ZNF354C
BDP1	ARNT
BDP1	CEBPB
BDP1	FOXL1
BDP1	JUNB
BDP1	MTERF
BDP1	RFX1
BDP1	TEF
BDP1	TGIF1
BDP1	ZEB1
BHLHE40	ATF1
BHLHE40	ATF4
BHLHE40	BCL6
BHLHE40	BHLHE40
BHLHE40	EBF1
BHLHE40	EGR1
BHLHE40	ELK1
BHLHE40	FOXO3
BHLHE40	GTF2A1
BHLHE40	HINFP
BHLHE40	MAFF
BHLHE40	MAFG
BHLHE40	MAX
BHLHE40	NFE2L1
BHLHE40	NR6A1
BHLHE40	RUNX1
BHLHE41	AHR
BHLHE41	ATF1
BHLHE41	ATF4
BHLHE41	BCL6
BHLHE41	BHLHE40
BHLHE41	E2F6
BHLHE41	EBF1
BHLHE41	EGR1
BHLHE41	ELK1
BHLHE41	FOXO3
BHLHE41	GTF2A1
BHLHE41	HIF1A
BHLHE41	HINFP
BHLHE41	HMGA2
BHLHE41	HSF1
BHLHE41	HSF2
BHLHE41	MAFF
BHLHE41	MAFG
BHLHE41	MAX
BHLHE41	NFE2L1
BHLHE41	NR6A1
BHLHE41	PKNOX1
BHLHE41	RUNX1
BHLHE41	UBP1
BPTF	ARID5B
BPTF	BHLHE40
BPTF	CEBPD
BPTF	GATA6
BPTF	HBP1
BPTF	JUN
BPTF	MAFF
BPTF	MAX
BRF1	ARNT
BRF1	BCL6
BRF1	CREB1
BRF1	FOXL1
BRF1	MTERF
BRF1	RFX1
CBFB	ARID5B
CBFB	CHURC1
CBFB	DLX5
CBFB	GABPB1
CBFB	LHX8
CBFB	NFATC4
CBFB	PBX1
CBFB	RUNX1
CBFB	SMAD3
CBFB	SPI1
CBFB	STAT6
CBFB	TGIF1
CDX1	DLX1
CDX1	DLX2
CDX1	FOXL1
CDX1	GLIS1
CDX1	HES1
CDX1	PRRX1
CDX1	TEF
CDX1	ZNF217
CDX2	BCL6
CDX2	CUX1
CDX2	DLX1
CDX2	DLX2
CDX2	EGR2
CDX2	FOXL1
CDX2	GLIS1
CDX2	HES1
CDX2	NR4A2
CDX2	TEF
CDX2	ZNF217
CEBPA	AHR
CEBPA	ARID3A
CEBPA	ATF1
CEBPA	ATF3
CEBPA	BHLHE40
CEBPA	BHLHE41
CEBPA	CEBPB
CEBPA	CTCF
CEBPA	DLX5
CEBPA	EPAS1
CEBPA	ESRRA
CEBPA	FOXO3
CEBPA	FOXP1
CEBPA	GABPB1
CEBPA	GLIS1
CEBPA	HBP1
CEBPA	HMBOX1
CEBPA	HNF4A
CEBPA	HOXC5
CEBPA	IRF1
CEBPA	ITGB2
CEBPA	JUN
CEBPA	LHX8
CEBPA	MAX
CEBPA	NFE2L1
CEBPA	NFIL3
CEBPA	NR4A1
CEBPA	PITX3
CEBPA	PPARG
CEBPA	PRRX1
CEBPA	RUNX1
CEBPA	SIX1
CEBPA	SOX21
CEBPA	STAT1
CEBPA	STAT5A
CEBPB	ARID3A
CEBPB	ATF1
CEBPB	BARX1
CEBPB	BHLHE40
CEBPB	CDC5L
CEBPB	CTCF
CEBPB	DDIT3
CEBPB	EGR1
CEBPB	EPAS1
CEBPB	GLIS1
CEBPB	HNF4A
CEBPB	IRF1
CEBPB	ITGB2
CEBPB	JUN
CEBPB	JUNB
CEBPB	LHX8
CEBPB	MAX
CEBPB	NFE2L2
CEBPB	NFIL3
CEBPB	PITX3
CEBPB	PRRX1
CEBPB	RUNX1
CEBPB	SIX1
CEBPB	XBP1
CEBPB	ZNF217
CEBPB	ZNF219
CEBPD	ARID3A
CEBPD	ARID5B
CEBPD	ATF1
CEBPD	BHLHE40
CEBPD	CTCF
CEBPD	DDIT3
CEBPD	EPAS1
CEBPD	GZF1
CEBPD	HNF4A
CEBPD	IRF1
CEBPD	ITGB2
CEBPD	JUN
CEBPD	LHX8
CEBPD	MAX
CEBPD	NFIL3
CEBPD	PITX3
CEBPD	PRRX1
CEBPD	RUNX1
CEBPD	SREBF1
CEBPD	SREBF2
CEBPD	ZNF217
CEBPE	ARID3A
CEBPE	ATF1
CEBPE	BHLHE40
CEBPE	CTCF
CEBPE	EPAS1
CEBPE	HNF4A
CEBPE	IRF1
CEBPE	ITGB2
CEBPE	JUN
CEBPE	LHX8
CEBPE	MAX
CEBPE	NFIL3
CEBPE	PITX3
CEBPE	PRRX1
CEBPE	RUNX1
CEBPG	ARID3A
CEBPG	ARNT
CEBPG	ATF1
CEBPG	BHLHE40
CEBPG	CEBPD
CEBPG	CTCF
CEBPG	EPAS1
CEBPG	HMGA2
CEBPG	HNF4A
CEBPG	IRF1
CEBPG	ITGB2
CEBPG	JUN
CEBPG	LHX8
CEBPG	MAX
CEBPG	MEIS2
CEBPG	NFIL3
CEBPG	NR3C1
CEBPG	PITX3
CEBPG	PPARG
CEBPG	PRRX1
CEBPG	RUNX1
CEBPG	RUNX2
CIZ1	MEOX1
CIZ1	SIX2
CNOT3	AHR
CNOT3	ARID3A
CNOT3	ATF1
CNOT3	ATF4
CNOT3	BACH1
CNOT3	BACH2
CNOT3	BHLHE40
CNOT3	BPTF
CNOT3	CEBPA
CNOT3	CEBPB
CNOT3	CEBPD
CNOT3	CEBPG
CNOT3	CREB1
CNOT3	CREM
CNOT3	CTCF
CNOT3	CUX1
CNOT3	DEAF1
CNOT3	DLX5
CNOT3	E2F7
CNOT3	E4F1
CNOT3	EBF1
CNOT3	EBF2
CNOT3	EGR1
CNOT3	EGR2
CNOT3	EGR3
CNOT3	EPAS1
CNOT3	FOSL1
CNOT3	FOXF1
CNOT3	FOXF2
CNOT3	FOXJ3
CNOT3	FOXL1
CNOT3	FOXN2
CNOT3	FOXO1
CNOT3	FOXO3
CNOT3	FOXP1
CNOT3	GABPA
CNOT3	GABPB1
CNOT3	GATA6
CNOT3	GLI3
CNOT3	GTF2A1
CNOT3	HSF2
CNOT3	IKZF2
CNOT3	IRF1
CNOT3	IRF2
CNOT3	IRX5
CNOT3	JUNB
CNOT3	JUND
CNOT3	KLF11
CNOT3	KLF12
CNOT3	KLF15
CNOT3	KLF4
CNOT3	LHX8
CNOT3	MAFB
CNOT3	MAFF
CNOT3	MAFG
CNOT3	MAX
CNOT3	MECP2
CNOT3	MEIS2
CNOT3	MSX1
CNOT3	MZF1
CNOT3	NF1
CNOT3	NFATC1
CNOT3	NFE2L2
CNOT3	NFIB
CNOT3	NFIL3
CNOT3	NFKB1
CNOT3	NFYA
CNOT3	NKX3-1
CNOT3	NKX6-1
CNOT3	NR2C2
CNOT3	NR2F1
CNOT3	NR2F2
CNOT3	NR2F6
CNOT3	NR3C1
CNOT3	NR4A1
CNOT3	NR4A2
CNOT3	NR6A1
CNOT3	PITX1
CNOT3	PITX2
CNOT3	PITX3
CNOT3	PKNOX1
CNOT3	PPARD
CNOT3	PRRX1
CNOT3	RB1
CNOT3	RBPJ
CNOT3	REL
CNOT3	RELA
CNOT3	RFX1
CNOT3	RFX2
CNOT3	SIX1
CNOT3	SIX2
CNOT3	SMAD2
CNOT3	SMAD3
CNOT3	SMAD7
CNOT3	SP1
CNOT3	SP3
CNOT3	SP4
CNOT3	SREBF1
CNOT3	SREBF2
CNOT3	SRF
CNOT3	TBX18
CNOT3	TCF3
CNOT3	TFAP4
CNOT3	TGIF1
CNOT3	TRIM28
CNOT3	USF1
CNOT3	USF2
CNOT3	YY1
CNOT3	ZBTB7A
CNOT3	ZFP161
CNOT3	ZNF143
CNOT3	ZNF263
CNOT3	ZNF333
CNOT3	ZNF350
CNOT3	ZNF589
CREB1	AHR
CREB1	ATF1
CREB1	ATF6
CREB1	BACH2
CREB1	BRCA1
CREB1	CDC5L
CREB1	CIZ1
CREB1	CTCF
CREB1	DLX1
CREB1	DLX2
CREB1	E4F1
CREB1	EGR2
CREB1	EGR4
CREB1	ELK1
CREB1	ELK4
CREB1	ERF
CREB1	FOXP1
CREB1	FOXP3
CREB1	GLIS3
CREB1	GTF2A1
CREB1	GZF1
CREB1	HNF4A
CREB1	HOXC10
CREB1	ING4
CREB1	IRF7
CREB1	IRX5
CREB1	JUN
CREB1	JUNB
CREB1	JUND
CREB1	KLF11
CREB1	KLF12
CREB1	KLF4
CREB1	MAF
CREB1	MAFB
CREB1	MAFF
CREB1	MSX2
CREB1	MYC
CREB1	NF1
CREB1	NFE2L2
CREB1	NR1H2
CREB1	NR4A2
CREB1	NR6A1
CREB1	PKNOX1
CREB1	PPARD
CREB1	REL
CREB1	RELB
CREB1	RFX1
CREB1	SMAD1
CREB1	SREBF1
CREB1	SREBF2
CREB1	STAT3
CREB1	STAT4
CREB1	TFCP2
CREB1	TLX2
CREB1	TRIM28
CREB1	XBP1
CREB1	ZNF143
CREB1	ZNF589
CREM	BACH2
CREM	CDC5L
CREM	CTCF
CREM	EGR2
CREM	EGR4
CREM	ERF
CREM	FOXP1
CREM	GLIS3
CREM	GTF2A1
CREM	HOXC10
CREM	ING4
CREM	IRF7
CREM	IRX5
CREM	JUNB
CREM	JUND
CREM	KLF11
CREM	KLF4
CREM	MAF
CREM	MAFF
CREM	MSX2
CREM	MYC
CREM	NF1
CREM	NFKB1
CREM	NR4A2
CREM	NR6A1
