Source	Target
BACH1	IRF6
BACH1	KLF4
BACH1	NFKB2
BACH1	NR2F6
BACH1	PRDM1
BACH1	SP2
BACH1	STAT1
BACH1	TFEC
BACH1	TGIF1
BACH1	ZBTB7B
BACH1	ZNF143
BACH1	ZNF217
BACH2	ATF3
BACH2	ATF5
BACH2	BACH1
BACH2	BHLHE40
BACH2	DBP
BACH2	DDIT3
BACH2	DLX1
BACH2	EHF
BACH2	ESRRB
BACH2	FOXN1
BACH2	GLIS3
BACH2	GTF2A1
BACH2	GTF2IRD1
BACH2	IRF6
BACH2	KLF4
BACH2	NFIL3
BACH2	NR2F6
BACH2	NR4A1
BACH2	PRDM1
BACH2	SP2
BACH2	STAT1
BACH2	TFEC
BACH2	TGIF1
BACH2	VDR
BACH2	XBP1
BACH2	ZNF143
BACH2	ZNF217
BARHL1	CNOT3
BARHL1	NFE2L1
BARHL1	SP1
BARHL2	CNOT3
BARX1	ARNTL2
BARX1	BRCA1
BARX1	MAF
BARX1	OTX1
BARX1	RBPJ
BARX2	CUX1
BARX2	OTX1
BCL6	ATF6
BCL6	BCL6
BCL6	BHLHE40
BCL6	CEBPG
BCL6	EGR1
BCL6	ELK1
BCL6	ETS2
BCL6	GTF2A1
BCL6	SIX2
BCL6	SMAD7
BCL6	THRB
BDP1	CEBPB
BDP1	CREB1
BDP1	FOXL1
BDP1	NR2F6
BHLHE40	ATF1
BHLHE40	ATF4
BHLHE40	BHLHE40
BHLHE40	ETS2
BHLHE40	FOXO3
BHLHE40	GTF2A1
BHLHE40	HINFP
BHLHE40	MAFG
BHLHE40	MAX
BHLHE40	NR6A1
BHLHE40	PRDM1
BHLHE40	SMAD7
BHLHE40	TEF
BHLHE41	AHR
BHLHE41	ATF1
BHLHE41	ATF4
BHLHE41	BHLHE40
BHLHE41	EGR1
BHLHE41	ELF3
BHLHE41	ETS2
BHLHE41	FOXO3
BHLHE41	GTF2A1
BHLHE41	HIF1A
BHLHE41	HINFP
BHLHE41	HOXA1
BHLHE41	HSF1
BHLHE41	HSF2
BHLHE41	MAFG
BHLHE41	MAX
BHLHE41	NR6A1
BHLHE41	PRDM1
BHLHE41	SMAD7
BHLHE41	TEF
BPTF	BCL6
BPTF	CEBPD
BPTF	ETS2
BPTF	HBP1
BPTF	HINFP
BPTF	JUN
BPTF	KLF11
BPTF	MAX
BPTF	NFKB2
BPTF	POU2F2
BRF1	CREB1
BRF1	FOXL1
BRF1	GLI3
CBFB	ELF4
CBFB	ETV4
CBFB	PBX1
CBFB	STAT6
CBFB	TGIF1
CDC5L	TFAP2A
CDX1	DLX1
CDX1	ETS2
CDX1	HES1
CDX1	SOX2
CDX2	BCL6
CDX2	DLX1
CDX2	EGR2
CDX2	ETS2
CDX2	HES1
CDX2	NF1
CDX2	SOX2
CEBPA	ATF1
CEBPA	ATF3
CEBPA	BHLHE40
CEBPA	CEBPB
CEBPA	CTCF
CEBPA	DLX5
CEBPA	DMBX1
CEBPA	EPAS1
CEBPA	FOXO3
CEBPA	GABPB1
CEBPA	GTF2IRD1
CEBPA	HMBOX1
CEBPA	HNF4A
CEBPA	HOXC5
CEBPA	IRF6
CEBPA	JUN
CEBPA	NFE2L1
CEBPA	NFIL3
CEBPA	PITX3
CEBPA	RUNX1
CEBPA	SIX1
CEBPA	SP4
CEBPA	SREBF1
CEBPA	STAT1
CEBPA	STAT3
CEBPB	ATF1
CEBPB	BHLHE40
CEBPB	CDC5L
CEBPB	CTCF
CEBPB	EGR1
CEBPB	EPAS1
CEBPB	ESRRB
CEBPB	GTF2IRD1
CEBPB	HNF4A
CEBPB	IRF6
CEBPB	JUN
CEBPB	NFE2L2
CEBPB	NFIL3
CEBPB	PITX3
CEBPB	RUNX1
CEBPB	SIX1
CEBPB	VDR
CEBPB	XBP1
CEBPB	ZNF217
CEBPB	ZNF219
CEBPD	ARID5B
CEBPD	ATF1
CEBPD	BHLHE40
CEBPD	CTCF
CEBPD	EPAS1
CEBPD	GTF2IRD1
CEBPD	GZF1
CEBPD	HNF4A
CEBPD	JUN
CEBPD	NFIL3
CEBPD	PITX3
CEBPD	RUNX1
CEBPD	SP2
CEBPD	SREBF1
CEBPD	SREBF2
CEBPD	ZNF217
CEBPE	ATF1
CEBPE	BHLHE40
CEBPE	CTCF
CEBPE	EPAS1
CEBPE	GTF2IRD1
CEBPE	HNF4A
CEBPE	JUN
CEBPE	NFIL3
CEBPE	PITX3
CEBPE	RUNX1
CEBPG	ARNT
CEBPG	ATF1
CEBPG	BHLHE40
CEBPG	CTCF
CEBPG	EPAS1
CEBPG	GTF2IRD1
CEBPG	HNF4A
CEBPG	JUN
CEBPG	MEOX1
CEBPG	NFIL3
CEBPG	PARP1
CEBPG	PITX3
CEBPG	PRDM1
CEBPG	RUNX1
CIZ1	CEBPG
CIZ1	ELF1
CIZ1	FOXA1
CIZ1	MECOM
CIZ1	SIX2
CNOT3	AHR
CNOT3	ATF1
CNOT3	BACH1
CNOT3	BACH2
CNOT3	BHLHE40
CNOT3	BHLHE41
CNOT3	BPTF
CNOT3	CEBPA
CNOT3	CEBPB
CNOT3	CTCF
CNOT3	DEAF1
CNOT3	E2F7
CNOT3	E4F1
CNOT3	EGR1
CNOT3	EGR2
CNOT3	EPAS1
CNOT3	FGF9
CNOT3	FOSL1
CNOT3	FOXJ3
CNOT3	FOXN2
CNOT3	FOXO1
CNOT3	FOXO3
CNOT3	HSF2
CNOT3	IKZF2
CNOT3	IRF1
CNOT3	IRX2
CNOT3	ISL1
CNOT3	JUNB
CNOT3	JUND
CNOT3	KLF4
CNOT3	MAFF
CNOT3	MAX
CNOT3	MECP2
CNOT3	MEIS1
CNOT3	MZF1
CNOT3	NF1
CNOT3	NFE2L2
CNOT3	NFYA
CNOT3	NR4A2
CNOT3	PITX3
CNOT3	PKNOX1
CNOT3	PPARD
CNOT3	RB1
CNOT3	RBPJ
CNOT3	RELA
CNOT3	SIX2
CNOT3	SMAD2
CNOT3	SOX2
CNOT3	SP1
CNOT3	SP4
CNOT3	SREBF1
CNOT3	SREBF2
CNOT3	SRF
CNOT3	TBX18
CNOT3	TCF3
CNOT3	TFAP4
CNOT3	TGIF1
CNOT3	USF1
CNOT3	ZBTB7A
CNOT3	ZFP161
CNOT3	ZNF143
CNOT3	ZNF263
CNOT3	ZNF333
CNOT3	ZNF350
CNOT3	ZNF589
CREB1	AHR
CREB1	ARNTL2
CREB1	ATF1
CREB1	BACH2
CREB1	BCL6
CREB1	BRCA1
CREB1	CDC5L
CREB1	CIZ1
CREB1	CTCF
CREB1	DEAF1
CREB1	DLX2
CREB1	E4F1
CREB1	EGR2
CREB1	EGR4
CREB1	ELK1
CREB1	FOXP3
CREB1	GTF2A1
CREB1	GZF1
CREB1	HLF
CREB1	HNF4A
CREB1	ING4
CREB1	IRF6
CREB1	IRX5
CREB1	JUN
CREB1	JUNB
CREB1	JUND
CREB1	KLF11
CREB1	MAF
CREB1	MAFB
CREB1	MAFF
CREB1	MYOG
CREB1	NF1
CREB1	NFE2L2
CREB1	NR1H2
CREB1	NR4A2
CREB1	NR6A1
CREB1	PPARD
CREB1	REL
CREB1	RELB
CREB1	RFX1
CREB1	RUNX1
CREB1	RXRA
CREB1	SMAD7
CREB1	SREBF1
CREB1	SREBF2
CREB1	STAT3
CREB1	STAT4
CREB1	TFCP2
CREB1	TRIM28
CREB1	VDR
CREB1	ZNF143
CREB1	ZNF589
CREM	BACH2
CREM	CDC5L
CREM	CTCF
CREM	DEAF1
CREM	EGR2
CREM	EGR4
CREM	GTF2A1
CREM	HLF
CREM	ING4
CREM	IRF6
CREM	IRX5
CREM	JUNB
CREM	JUND
CREM	KLF11
CREM	MAF
CREM	MAFF
CREM	MYOG
CREM	NF1
CREM	NFKB1
CREM	NR4A2
CREM	NR6A1
CREM	PPARD
CREM	RELB
CREM	RFX1
CREM	SMAD7
CREM	SREBF1
CREM	SREBF2
CREM	STAT3
CREM	STAT4
CREM	TFCP2
CREM	TRIM28
CREM	ZNF143
CRX	ATF4
CRX	CEBPG
CRX	DDIT3
CRX	PRDM1
CRX	STAT2
CTCF	AHR
CTCF	ARID5B
CTCF	ATF1
CTCF	BACH1
CTCF	BACH2
CTCF	BCL6
CTCF	BHLHE40
CTCF	BPTF
CTCF	CEBPA
CTCF	CEBPB
CTCF	CEBPD
CTCF	CEBPE
CTCF	CEBPG
CTCF	CHURC1
CTCF	CIZ1
CTCF	CREM
CTCF	CTCF
CTCF	CUX1
CTCF	DLX2
CTCF	DLX3
CTCF	E2F7
CTCF	E4F1
CTCF	EGR1
CTCF	ELF3
CTCF	EP300
CTCF	ESRRA
CTCF	ETS2
CTCF	FOSL1
CTCF	FOXA1
CTCF	FOXD1
CTCF	FOXH1
