Source	Target
ATF3	RELB
ATF3	RFX1
ATF3	SPI1
ATF3	SREBF1
ATF3	STAT3
ATF3	TFCP2
ATF3	TGIF2
ATF3	TRIM28
ATF3	YY1
ATF4	BACH2
ATF4	CDC5L
ATF4	CEBPB
ATF4	CTCF
ATF4	FOXJ3
ATF4	FOXP1
ATF4	GLI1
ATF4	GTF2I
ATF4	GZF1
ATF4	HLF
ATF4	HOXC10
ATF4	ING4
ATF4	IRX5
ATF4	JUN
ATF4	JUNB
ATF4	KLF11
ATF4	KLF15
ATF4	KLF4
ATF4	MAF
ATF4	MAFB
ATF4	MAFF
ATF4	MAFG
ATF4	MYC
ATF4	MZF1
ATF4	NF1
ATF4	NKX3-2
ATF4	NR1H2
ATF4	NR4A2
ATF4	NR6A1
ATF4	RB1
ATF4	RELB
ATF4	RFX1
ATF4	RREB1
ATF4	SREBF1
ATF4	SREBF2
ATF4	STAT3
ATF4	STAT4
ATF4	TCF3
ATF4	TFCP2
ATF4	TGIF2
ATF4	TRIM28
ATF4	YY1
ATF5	ALX4
ATF5	BACH2
ATF5	CDC5L
ATF5	DBP
ATF5	E2F6
ATF5	ESR2
ATF5	FOXO3
ATF5	GLI1
ATF5	HLF
ATF5	HOXC10
ATF5	ING4
ATF5	IRX5
ATF5	KLF11
ATF5	KLF12
ATF5	KLF4
ATF5	MAF
ATF5	MAFF
ATF5	MAX
ATF5	MYC
ATF5	NF1
ATF5	NFKB1
ATF5	NR2C2
ATF5	NR3C1
ATF5	NR4A2
ATF5	NR6A1
ATF5	OAZ1
ATF5	POU2F1
ATF5	PPARD
ATF5	RELB
ATF5	RFX1
ATF5	SREBF1
ATF5	STAT3
ATF5	TFCP2
ATF5	TRIM28
ATF5	USF1
ATF5	YY1
ATF6	BACH2
ATF6	CDC5L
ATF6	GLI1
ATF6	HLF
ATF6	HOXC10
ATF6	ING4
ATF6	IRX5
ATF6	KLF11
ATF6	MAF
ATF6	MAFF
ATF6	MYC
ATF6	NF1
ATF6	NR4A2
ATF6	NR6A1
ATF6	RELB
ATF6	RFX1
ATF6	SREBF1
ATF6	STAT3
ATF6	TFCP2
ATF6	TRIM28
ATF6	YY1
ATF7	BACH2
ATF7	CDC5L
ATF7	GLI1
ATF7	HLF
ATF7	HOXC10
ATF7	ING4
ATF7	IRX5
ATF7	KLF11
ATF7	MAF
ATF7	MAFF
ATF7	MYC
ATF7	NF1
ATF7	NR4A2
ATF7	NR6A1
ATF7	RELB
ATF7	RFX1
ATF7	SREBF1
ATF7	STAT3
ATF7	TFCP2
ATF7	TRIM28
ATF7	YY1
ATOH1	ARNT
ATOH1	BACH1
ATOH1	BARHL1
ATOH1	CEBPA
ATOH1	CEBPE
ATOH1	DLX2
ATOH1	ESR2
ATOH1	FOXJ3
ATOH1	GATA2
ATOH1	HOXA5
ATOH1	HOXA6
ATOH1	IKZF1
ATOH1	KLF4
ATOH1	MAFA
ATOH1	MEF2A
ATOH1	MTF1
ATOH1	NR2F1
ATOH1	NR6A1
ATOH1	PARP1
ATOH1	RUNX3
ATOH1	SOX4
ATOH1	SREBF1
ATOH1	SRF
ATOH1	TFAP4
ATOH1	USF2
ATOH1	ZNF238
BACH1	BACH1
BACH1	DLX1
BACH1	ELF4
BACH1	GTF2A1
BACH1	GTF2IRD1
BACH1	KLF4
BACH1	MAFG
BACH1	PRDM1
BACH1	ZBTB7B
BACH2	BACH1
BACH2	BRF1
BACH2	DLX1
BACH2	ELF4
BACH2	GTF2A1
BACH2	GTF2IRD1
BACH2	KLF4
BACH2	MAFG
BACH2	NFKB2
BACH2	NR4A1
BACH2	PRDM1
BARHL1	CNOT3
BARHL2	CNOT3
BARX1	MAF
BCL6	AHR
BCL6	BCL6
BCL6	ELK1
BCL6	GTF2A1
BCL6	IRF8
BCL6	LEF1
BCL6	MEF2A
BCL6	PARP1
BCL6	PATZ1
BCL6	RFX1
BCL6	SMAD7
BCL6	USF1
BCL6	ZNF238
BCL6	ZNF354C
BDP1	USF1
BHLHE40	ARNT
BHLHE40	ATF1
BHLHE40	ATF4
BHLHE40	BARHL1
BHLHE40	BCL6
BHLHE40	BHLHE40
BHLHE40	BPTF
BHLHE40	DEAF1
BHLHE40	E2F1
BHLHE40	ELK1
BHLHE40	EPAS1
BHLHE40	ESR2
BHLHE40	FOXH1
BHLHE40	GABPA
BHLHE40	GFI1
BHLHE40	GTF2A1
BHLHE40	HES1
BHLHE40	HIC1
BHLHE40	HINFP
BHLHE40	HOXA4
BHLHE40	HOXB3
BHLHE40	HOXB4
BHLHE40	HOXB7
BHLHE40	HOXB8
BHLHE40	IRF3
BHLHE40	JUN
BHLHE40	KLF11
BHLHE40	MAX
BHLHE40	MEF2A
BHLHE40	NFATC1
BHLHE40	NFE2L2
BHLHE40	NR6A1
BHLHE40	OAZ1
BHLHE40	PRDM1
BHLHE40	RUNX1
BHLHE40	SMAD7
BHLHE40	TEF
BHLHE40	TLX2
BHLHE40	USF2
BHLHE40	ZFX
BHLHE41	AHR
BHLHE41	ARNT
BHLHE41	ATF1
BHLHE41	ATF4
BHLHE41	BARHL1
BHLHE41	BCL6
BHLHE41	BHLHE40
BHLHE41	BHLHE41
BHLHE41	BPTF
BHLHE41	DEAF1
BHLHE41	E2F1
BHLHE41	ELK1
BHLHE41	EPAS1
BHLHE41	ESR2
BHLHE41	FOXH1
BHLHE41	GABPA
BHLHE41	GFI1
BHLHE41	GTF2A1
BHLHE41	HES1
BHLHE41	HIC1
BHLHE41	HIF1A
BHLHE41	HINFP
BHLHE41	HOXA1
BHLHE41	HOXA4
BHLHE41	HOXB3
BHLHE41	HOXB4
BHLHE41	HOXB7
BHLHE41	HOXB8
BHLHE41	HOXC11
BHLHE41	HSF2
BHLHE41	IRF3
BHLHE41	JUN
BHLHE41	KLF11
BHLHE41	MAX
BHLHE41	MEF2A
BHLHE41	NFATC1
BHLHE41	NFE2L2
BHLHE41	NR6A1
BHLHE41	OAZ1
BHLHE41	PRDM1
BHLHE41	RUNX1
BHLHE41	SMAD7
BHLHE41	TEF
BHLHE41	TLX2
BHLHE41	USF2
BHLHE41	ZFX
BPTF	ARID5B
BPTF	HBP1
BPTF	HINFP
BPTF	MAX
BPTF	NFKB2
BPTF	PAX5
BPTF	RBPJ
BPTF	TCF3
BRF1	CREB1
CBFB	BRF1
CBFB	IRF1
CBFB	POU2F2
CBFB	RUNX1
CBFB	SPI1
CBFB	STAT6
CBFB	TLX2
CBFB	ZBTB16
CDX1	BACH1
CDX1	DLX1
CDX1	HES1
CDX1	HOXA7
CDX1	MECOM
CDX1	ZBTB16
CDX2	BACH1
CDX2	BCL6
CDX2	DLX1
CDX2	HES1
CDX2	HOXA7
CDX2	HOXA9
CDX2	MECOM
CDX2	NR4A2
CDX2	PARP1
CDX2	ZBTB16
CDX2	ZNF589
CEBPA	ARID3A
CEBPA	BACH2
CEBPA	CEBPB
CEBPA	CTCF
CEBPA	DBP
CEBPA	DLX5
CEBPA	ESRRA
CEBPA	FOXP1
CEBPA	GATA4
CEBPA	HMBOX1
CEBPA	HOXC5
CEBPA	ING4
